,year,artist,song,points
935,2022,ILLENIUM Featuring Teddy Swims,All That Really Matters,3637
936,2022,Drake,Texts Go Green,3653
937,2022,David Guetta & Becky Hill & Ella Henderson,Crazy What Love Can Do,3657
938,2022,Drake,A Keeper,3663
939,2022,Kygo With Dean Lewis,Lost Without You,3673
940,2022,Tiesto & Charli XCX,Hot In It,3682
941,2022,"DJ Snake, Ozuna, Lisa & Megan Thee Stallion",SG,3691
942,2022,Ownboss & SEVEK,Move Your Body,3693
943,2022,"Zedd, Maren Morris & BEAUZ",Make You Say,3707
944,2022,Hensonn,Sahara,3709
945,2022,Drake,Flight's Booked,3733
946,2022,Jonas Blue & Why Don't We,Don't Wake Me Up,3739
947,2022,Swedish House Mafia & Connie Constance,Heaven Takes You Home,3744
948,2022,Eliza Rose & Interplanetary Criminal,B.O.T.A. (Baddest Of Them All),3748
949,2022,Drake,Calling My Name,3753
950,2022,"Calvin Harris, Justin Timberlake, Halsey & Pharrell Williams",Stay With Me,3759
951,2022,Drake,Currents,3760
952,2022,Nathan Dawe & Ella Henderson,21 Reasons,3788
953,2022,Sam Feldt x Rita Ora,Follow Me,3800
954,2022,"ILLENIUM, Sueco & Trippie Redd",Story Of My Life,3841
955,2022,Charli XCX Featuring Rina Sawayama,Beg For You,3884
956,2022,Bizarrap & Villano Antillano,"Bzrp Music Sessions, Vol. 51",3910
957,2022,Fred again.. & Swedish House Mafia Featuring Future,Turn On The Lights Again..,3913
958,2022,Lost Kings Featuring MOD SUN,Broken In All The Right Places,3937
959,2022,Imanbek & BYOR,Belly Dancer,3946
960,2022,INTERWORLD,Metamorphosis,3949
961,2022,Disco Lines,Baby Girl,3950
962,2022,"Joel Corry, David Guetta & Bryson Tiller",What Would You Do?,3958
963,2022,Gryffin & Olivia O'Brien,Caught Up,3964
964,2022,Flume Featuring MAY-A,Say Nothing,3974
965,2022,KAYTRANADA Featuring H.E.R.,Intimidated,3977
966,2022,LF SYSTEM,Afraid To Feel,4002
967,2022,Pitbull,Cafe Con Leche,4035
968,2022,"Kygo, Gryffin & Calum Scott",Woke Up In Love,4039
969,2022,Luude Featuring Colin Hay,Down Under,4049
970,2022,"Alok, Ella Eyre & Kenny Dope Featuring Never Dull",Deep Down,4055
971,2022,Sofi Tukker,Original Sin,4070
972,2022,The Chainsmokers,iPad,4081
973,2022,Sofi Tukker,Summer In New York,4126
974,2022,Becky Hill + Galantis,Run,4143
975,2022,The Chainsmokers,I Love U,4145
976,2022,John Summit Featuring Echoes,Human,4147
977,2022,Oliver Tree & Robin Schulz,Miss You,4194
978,2022,Drake,Overdrive,4194
979,2022,"David Guetta Featuring Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie",Family,4267
980,2022,Joel Corry & Mabel,I Wish,4300
981,2022,Clean Bandit Featuring A7S,Everything But You,4306
982,2022,Pitbull Featuring Anthony Watts & DJWS,I Feel Good,4327
983,2022,Fred again..,Bleu (Better With Time),4390
984,2022,Drake,Tie That Binds,4399
985,2022,Mau P,Drugs From Amsterdam,4401
986,2022,"Gryffin, Jason Ross & Calle Lehmann",After You,4420
987,2022,Grimes,Shinigami Eyes,4445
988,2022,Swedish House Mafia & Sting,Redlight,4446
989,2022,Fred again..,Jungle,4453
990,2022,Drake,Down Hill,4473
991,2022,Gryffin & OneRepublic,You Were Loved,4480
992,2022,"Whethan Featuring Yeat, midwxst & Matt Ox",Lock It Up,4485
993,2022,Loud Luxury Featuring KIDDO,These Nights,4490
994,2022,"Cheat Codes, Lee Brice & Lindsay Ell",How Do You Love,4494
995,2022,"Alesso, Marshmello & James Bay",Chasing Stars,4525
996,2022,Kygo Featuring X Ambassadors,Undeniable,4526
997,2022,Tiesto & Karol G,Don't Be Shy,4530
998,2022,Farruko,Viaje,4535
999,2022,southstar,Miss You,4539
1000,2023,David Guetta & Bebe Rexha,I'm Good (Blue),2552
1001,2023,Elton John & Britney Spears,Hold Me Closer,2635
1002,2023,Tiesto Featuring Tate McRae,10:35,2771
1003,2023,Bizarrap & Shakira,"Bzrp Music Sessions, Vol. 53",2801
1004,2023,P!nk,Trustfall,3142
1005,2023,Tiesto,Lay Low,3223
1006,2023,"Skrillex, Fred again.. & Flowdan",Rumble,3609
1007,2023,Marshmello & Manuel Turizo,El Merengue,3642
1008,2023,TWISTED Featuring Oliver Tree,Worth Nothing,3687
1009,2023,g3ox_em,GigaChad Theme,3729
1010,2023,John Summit & Hayla,Where You Are,3737
1011,2023,Calvin Harris & Ellie Goulding,Miracle,3778
1012,2023,INTERWORLD,Metamorphosis,3796
1013,2023,"Skrillex, Missy Elliott & Mr. Oizo",RATATA,3808
1014,2023,BUNT. & Nate Traveller,Clouds,3817
1015,2023,Miley Cyrus,River,3847
1016,2023,MK & Dom Dolla,Rhyme Dust,3847
1017,2023,Oliver Tree & Robin Schulz,Miss You,3850
1018,2023,Ava Max,Maybe You're The Problem,3863
1019,2023,Depeche Mode,Ghosts Again,3969
1020,2023,Martin Garrix X JVKE,Hero,4004
1021,2023,MC ORSEN,Warning,4052
1022,2023,"David Guetta, Anne-Marie & Coi Leray",Baby Don't Hurt Me,4087
1023,2023,Isolate.exe,Crystals,4117
1024,2023,6arelyhuman Featuring kets4eki,Hands Up!,4171
1025,2023,Bizarrap & Arcangel,"Bzrp Music Sessions, Vol. 54",4190
1026,2023,Fred again.. X Skrillex X Four Tet,Baby again..,4194
1027,2023,Elley Duhe & Whethan,Money On The Dash,4199
1028,2023,Tiesto,All Nighter,4204
1029,2023,ONIMXRU & SMITHMANE,Shadow,4215
1030,2023,Ava Max,Ghost,4220
1031,2023,Jengi,Bel Mercy,4223
1032,2023,Ava Max,Million Dollar Baby,4285
1033,2023,Odetari,Narcissistic Personality Disorder,4286
1034,2023,Marshmello & Farruko,Esta Vida,4303
1035,2023,Bebe Rexha,Call On Me,4380
1036,2023,Rita Ora Featuring Fatboy Slim,Praising You,4407
1037,2023,ILLENIUM Featuring Nina Nesbitt,Luv Me A Little,4421
1038,2023,Tiesto & A Boogie Wit da Hoodie,Chills (LA Hills),4466
1039,2023,ANOTR & Abel Balder,Relax My Eyes,4470
1040,2023,Chris Lake & Aluna,Beggin',4476
1041,2023,Odetari,Good Loyal Thots,4526
1042,2023,Endless Summer With Violet Days,Crying On The Dancefloor,4538
1043,2023,"Skrillex, PinkPantheress & Trippie Redd",Way Back,4562
1044,2023,Elton John & Dua Lipa,Cold Heart (PNAU Remix),4569
1045,2023,Eliza Rose & Interplanetary Criminal,B.O.T.A. (Baddest Of Them All),4579
1046,2023,ILLENIUM Featuring Avril Lavigne & Travis Barker,Eyes Wide Shut,4589
1047,2023,Bizarrap & Quevedo,"Bzrp Music Sessions, Vol. 52",4593
1048,2023,Fred again..,Delilah (Pull Me Out Of This),4596
1049,2023,Beyonce,Break My Soul,4596
1050,2023,it's murph,Food For The Soul,4602
1051,2023,Odetari & cade clair,Look Don't Touch,4638
1052,2023,Alan Walker & Sasha Alex Sloan,Hero,4665
1053,2023,Skrillex & Bobby Raps,Leave Me Like This,4671
1054,2023,southstar,Miss You,4673
1055,2023,"Kygo, Gryffin & Calum Scott",Woke Up In Love,4679
1056,2023,Chris Lake & Aatig,In The Yuma,4684
1057,2023,Kylie Minogue,Padam Padam,4702
1058,2023,Rebzyyx Featuring hoshie star,All I Want Is You,4730
1059,2023,ILLENIUM Featuring JVKE,With All My Heart,4731
1060,2023,Loud Luxury Featuring KIDDO,These Nights,4732
1061,2023,ILLENIUM Featuring Motionless In White,Nothing Ever After,4732
1062,2023,PNAU + Khalid,The Hard Way,4743
1063,2023,Knock2,Dashstar*,4750
1064,2023,"Kanii, Riovaz & Nimstarr",Heart Racing,4771
1065,2023,"Alok, Sigala & Ellie Goulding",All By Myself,4777
1066,2023,venbee x Goddard.,Messy In Heaven,4779
1067,2023,Punctual Featuring Jordan Shaw,Do It All Again,4787
1068,2023,Marshmello & Khalid,Numb,4790
1069,2023,Hensonn,Flare,4793
1070,2023,Mau P,Gimme That Bounce,4795
1071,2023,Bob Sinclar Featuring Steve Edwards,"World, Hold On [FISHER Rework]",4800
1072,2023,Oliver Tree & David Guetta,Here We Go Again,4805
1073,2023,Joel Corry & Tom Grennan,Lionheart (Fearless),4818
1074,2023,"Loud Luxury, DVBBS & Kane Brown",Next To You,4820
1075,2023,Mau P,Drugs From Amsterdam,4822
1076,2023,NBSPLV,The Lost Soul Down,4834
1077,2023,Ava Max,One of Us,4835
1078,2023,Acraze Featuring Goodboys,Believe,4840
1079,2023,Jason Derulo & David Guetta,Saturday / Sunday,4840
1080,2023,Fred again..,Jungle,4842
1081,2023,Kx5 & Sofi Tukker,Sacrifice,4850
1082,2023,Beyonce,Thique,4852
1083,2023,NOTD & Maia Wright,AM:PM,4854
1084,2023,Kx5 Featuring The Moth & The Flame,Alive,4855
1085,2023,"Zedd, Maren Morris & BEAUZ",Make You Say,4860
1086,2023,Becky Hill & Lewis Thompson,Side Effects,4870
1087,2023,Wuki,Edge Of Seventeen,4873
1088,2023,DJ GUDOG,Ritmadinha Dancante,4887
1089,2023,Lil Wayne & SIDEPIECE,A Milli (Remix),4893
1090,2023,MEDUZA x James Carter Featuring Elley Duhe & FAST BOY,Bad Memories,4913
1091,2023,Sunday Scaries & PiCKUPLiNES,Chill Like That,4919
1092,2023,PLUM,To Stay,4920
1093,2023,Felix Jaehn & Ray Dalton,Call It Love,4931
1094,2023,Dom Dolla & Nelly Furtado,Eat Your Man,4931
1095,2023,Fred again..,Bleu (Better With Time),4938
1096,2023,Daft Punk Featuring Julian Casablancas + The Voidz,Infinity Repeating (2013 Demo),4940
1097,2023,The Chainsmokers & bludnymph,Self Destruction Mode,4942
1098,2023,GENESI,Everything You Have Done [Meduza Edit],4954
1099,2023,INTERWORLD,Rapture,4957
