,year,artist,song,points
3127,1989,Kathy Mattea,Burnin' Old Memories,3962
3128,1989,The Oak Ridge Boys,An American Family,3963
3129,1989,Ronnie Milsap,Don't You Ever Get Tired (Of Hurting Me),3968
3130,1989,Tanya Tucker,Call On Me,3971
3131,1989,Restless Heart,Big Dreams In A Small Town,3971
3132,1989,Kenny Rogers,The Vows Go Unbroken (Always True To You),3973
3133,1989,Dwight Yoakam,I Got You,3975
3134,1989,Southern Pacific,Any Way The Wind Blows,3979
3135,1989,The Forester Sisters,Love Will,3986
3136,1989,Randy Travis,Is It Still Over,3994
3137,1989,Patty Loveless,The Lonely Side Of Love,3995
3138,1989,K.T. Oslin,This Woman,3995
3139,1989,Billy Joe Royal,Tell It Like It Is,3997
3140,1989,Don Williams,I've Been Loved By The Best,3999
3141,1989,Mary Chapin Carpenter,Never Had It So Good,4000
3142,1989,Randy Travis,It's Just A Matter Of Time,4010
3143,1989,Travis Tritt,Country Club,4025
3144,1989,The McCarters,Up And Gone,4027
3145,1989,George Jones,I'm A One Woman Man,4031
3146,1989,Roy Orbison,You Got It,4039
3147,1989,Nitty Gritty Dirt Band,Down That Road Tonight,4042
3148,1989,Paul Overstreet,Sowin' Love,4044
3149,1989,Ronnie Milsap,A Woman In Love,4045
3150,1989,Ricky Van Shelton,From A Jack To A King,4048
3151,1989,Foster & Lloyd,Fair Shake,4053
3152,1989,Conway Twitty,I Wish I Was Still In Your Dreams,4068
3153,1989,Emmylou Harris,Heartbreak Hill,4077
3154,1989,The Forester Sisters,Don't You,4079
3155,1989,Ricky Van Shelton,Hole In My Pocket,4080
3156,1989,Holly Dunn,There Goes My Heart Again,4085
3157,1989,John Denver/Nitty Gritty Dirt Band,And So It Goes,4086
3158,1989,The Bellamy Brothers,Big Love,4086
3159,1989,Highway 101,Setting Me Up,4088
3160,1989,Skip Ewing,The Gospel According To Luke,4090
3161,1990,Randy Travis,Hard Rock Bottom Of Your Heart,3209
3162,1990,Lorrie Morgan,Five Minutes,3268
3163,1990,Travis Tritt,Help Me Hold On,3272
3164,1990,Patty Loveless,Chains,3282
3165,1990,Keith Whitley,I'm Over You,3286
3166,1990,Alan Jackson,Here In The Real World,3288
3167,1990,Clint Black,Walkin' Away,3308
3168,1990,Paul Overstreet,Seein' My Father In Me,3322
3169,1990,Ricky Van Shelton,I've Cried My Last Tear For You,3325
3170,1990,Dan Seals,Love On Arrival,3333
3171,1990,Ronnie Milsap,Stranger Things Have Happened,3350
3172,1990,Garth Brooks,Not Counting You,3406
3173,1990,The Oak Ridge Boys,No Matter How High,3414
3174,1990,Doug Stone,I'd Be Better Off (In A Pine Box),3420
3175,1990,Eddie Rabbitt,On Second Thought,3448
3176,1990,Don Williams,Just As Long As I Have You,3465
3177,1990,George Strait,"Love Without End, Amen",3485
3178,1990,Garth Brooks,Friends In Low Places,3522
3179,1990,Clint Black,Nothing's News,3531
3180,1990,Garth Brooks,The Dance,3552
3181,1990,Alabama,Southern Star,3558
3182,1990,Highway 101,"Walkin', Talkin', Cryin', Barely Beatin' Broken Heart",3559
3183,1990,Restless Heart,Fast Movin' Train,3562
3184,1990,Reba McEntire,You Lie,3574
3185,1990,Alabama,Jukebox In My Mind,3576
3186,1990,Dan Seals,Good Times,3582
3187,1990,Tanya Tucker,Walking Shoes,3583
3188,1990,Alan Jackson,Wanted,3583
3189,1990,Mary Chapin Carpenter,Quittin' Time,3583
3190,1990,Randy Travis,He Walked On Water,3595
3191,1990,Travis Tritt,I'm Gonna Be Somebody,3599
3192,1990,Joe Diffie,Home,3607
3193,1990,Ricky Van Shelton,I Meant Every Word He Said,3609
3194,1990,Shenandoah,"Next To You, Next To Me",3617
3195,1990,Lee Greenwood,Holdin' A Good Hand,3621
3196,1990,Eddy Raven,Sooner Or Later,3622
3197,1990,The Kentucky Headhunters,Dumas Walker,3624
3198,1990,Mark Chesnutt,Too Cold At Home,3631
3199,1990,Alabama,Pass It On Down,3633
3200,1990,Reba McEntire,Little Girl,3637
3201,1990,Reba McEntire,Walk On,3638
3202,1990,Lionel Cartwright,I Watched It All (On My Radio),3644
3203,1990,Kathy Mattea,She Came From Fort Worth,3670
3204,1990,Rodney Crowell,If Looks Could Kill,3678
3205,1990,Vince Gill,When I Call Your Name,3680
3206,1990,Doug Stone,Fourteen Minutes Old,3694
3207,1990,Clint Black,Nobody's Home,3697
3208,1990,Shenandoah,See If I Care,3708
3209,1990,Carlene Carter,I Fell In Love,3719
3210,1990,Patty Loveless,On Down The Line,3720
3211,1990,Steve Wariner,The Domino Theory,3727
3212,1990,Baillie And The Boys,Fool Such As I,3729
3213,1990,Holly Dunn,You Really Had Me Going,3729
3214,1990,Lorrie Morgan,He Talks To Me,3745
3215,1990,The Judds,Born To Be Blue,3745
3216,1990,George Strait,Drinking Champagne,3748
3217,1990,The Kentucky Headhunters,Oh Lonesome Me,3751
3218,1990,Tanya Tucker With T. Graham Brown,Don't Go Out,3753
3219,1990,Waylon Jennings,Wrong,3759
3220,1990,T. Graham Brown,If You Could Only See Me Now,3760
3221,1990,Ricky Van Shelton,Statue Of A Fool,3760
3222,1990,Restless Heart,Dancy's Dream,3761
3223,1990,Paul Overstreet,Richest Man On Earth,3781
3224,1990,Steve Wariner,Precious Thing,3784
3225,1990,The Bellamy Brothers,I Could Be Persuaded,3789
3226,1990,Vern Gosdin,Right In The Wrong Direction,3804
3227,1990,Exile,Nobody's Talking,3809
3228,1990,The Forester Sisters,Leave It Alone,3814
3229,1990,George Strait,Overnight Success,3820
3230,1990,Vince Gill With Reba,Oklahoma Swing,3820
3231,1990,Anne Murray,Feed This Fire,3821
3232,1990,Robin Lee,Black Velvet,3821
3233,1990,Kathy Mattea & Tim O'Brien,The Battle Hymn Of Love,3830
3234,1990,Conway Twitty,Crazy In Love,3834
3235,1990,Don Williams,Back In My Younger Days,3850
3236,1990,Kathy Mattea,Where've You Been,3876
3237,1990,Hank Williams Jr.,"Good Friends, Good Whiskey, Good Lovin'",3877
3238,1990,Randy Travis & George Jones,A Few Ole Country Boys,3882
3239,1990,Lacy J. Dalton,Black Coffee,3884
3240,1990,Eddie Rabbitt,Runnin' With The Wind,3889
3241,1990,Marty Stuart,Hillbilly Rock,3893
3242,1990,The Desert Rose Band,In Another Lifetime,3895
3243,1990,Exile,Yet,3895
3244,1990,Keith Whitley & Lorrie Morgan,'Til A Tear Becomes A Rose,3904
3245,1990,Earl Thomas Conley,Bring Back Your Love To Me,3906
3246,1990,Highway 101,This Side Of Goodbye,3908
3247,1990,Eddy Raven,Island,3911
3248,1990,Lionel Cartwright,My Heart Is Set On You,3920
3249,1990,Jann Browne,Tell Me Why,3929
3250,1990,Ricky Skaggs,Heartbreak Hurricane,3936
3251,1990,The Desert Rose Band,Start All Over Again,3939
3252,1990,Exile,Keep It In The Middle Of The Road,3952
3253,1990,The Desert Rose Band,Story Of Love,3976
3254,1990,K.T. Oslin,Come Next Monday,3976
3255,1990,The Judds,Guardian Angels,3981
3256,1990,The Judds,One Man Woman,3982
3257,1990,Tanya Tucker,My Arms Stay Open All Night,3994
3258,1990,Baillie And The Boys,I Can't Turn The Tide,3994
3259,1990,Vern Gosdin,This Ain't My First Rodeo,4001
3260,1990,Mary Chapin Carpenter,Something Of A Dreamer,4031
3261,1991,Alan Jackson,Don't Rock The Jukebox,3558
3262,1991,Alabama,Down Home,3586
3263,1991,George Strait,You Know Me Better Than That,3593
3264,1991,Garth Brooks,The Thunder Rolls,3598
3265,1991,George Strait,If I Know Me,3600
3266,1991,Doug Stone,In A Different Light,3601
3267,1991,Alan Jackson,I'd Love You All Over Again,3607
3268,1991,Clint Black,Loving Blind,3609
3269,1991,Diamond Rio,Meet In The Middle,3613
3270,1991,Clint Black,Where Are You Now,3616
3271,1991,Garth Brooks,"Two Of A Kind, Workin' On A Full House",3616
3272,1991,Joe Diffie,If The Devil Danced (In Empty Pockets),3630
3273,1991,Alabama,Here We Are,3631
3274,1991,Travis Tritt,Here's A Quarter (Call Someone Who Cares),3631
3275,1991,Lorrie Morgan,We Both Walk,3635
3276,1991,Ricky Van Shelton,I Am A Simple Man,3635
3277,1991,Ricky Van Shelton,Keep It Between The Lines,3640
3278,1991,Tanya Tucker,Down To My Last Teardrop,3645
3279,1991,Joe Diffie,New Way (To Light Up An Old Flame),3649
3280,1991,Lionel Cartwright,Leap Of Faith,3651
3281,1991,Diamond Rio,Mirror Mirror,3655
3282,1991,Travis Tritt,Drift Off To Dream,3656
3283,1991,Billy Dean,Somewhere In My Broken Heart,3658
3284,1991,Randy Travis,Point Of Light,3659
3285,1991,Ronnie Milsap,Are You Lovin' Me Like I'm Lovin' You,3668
3286,1991,Alan Jackson,Someday,3670
3287,1991,Randy Travis,Heroes And Friends,3670
3288,1991,Dolly Parton With Ricky Van Shelton,Rockin' Years,3673
3289,1991,Trisha Yearwood,She's In Love With The Boy,3677
3290,1991,Mark Chesnutt,Your Love Is A Miracle,3681
3291,1991,Reba McEntire,Fallin' Out Of Love,3683
3292,1991,Conway Twitty,I Couldn't See You Leavin',3686
3293,1991,Paul Overstreet,Heroes,3695
3294,1991,Brooks & Dunn,Brand New Man,3699
3295,1991,Doug Stone,I Thought It Was You,3701
3296,1991,Sawyer Brown,The Walk,3722
3297,1991,Hal Ketchum,Small Town Saturday Night,3729
3298,1991,Garth Brooks,Rodeo,3729
3299,1991,The Judds,One Hundred And Two,3738
3300,1991,Shenandoah,I Got You,3744
3301,1991,Paul Overstreet,Ball And Chain,3748
3302,1991,Don Williams,Lord Have Mercy On A Country Boy,3748
3303,1991,The Oak Ridge Boys,Lucky Moon,3750
3304,1991,Dwight Yoakam,You're The One,3754
3305,1991,Don Williams,True Love,3757
3306,1991,Clint Black,One More Payment,3764
3307,1991,Mary Chapin Carpenter,Down At The Twist And Shout,3765
3308,1991,Mark Chesnutt,Blame It On Texas,3769
3309,1991,Patty Loveless,I'm That Kind Of Girl,3778
3310,1991,Travis Tritt,Anymore,3785
3311,1991,Ronnie Milsap,Since I Don't Have You,3788
3312,1991,Earl Thomas Conley,Shadow Of A Doubt,3799
3313,1991,Pam Tillis,One Of Those Things,3799
3314,1991,Billy Dean,Only Here For A Little While,3799
3315,1991,Vince Gill,Liza Jane,3821
3316,1991,Shenandoah,The Moon Over Georgia,3821
3317,1991,Keith Whitley & Earl Thomas Conley,Brotherly Love,3821
3318,1991,Marty Stuart,Tempted,3829
3319,1991,Lorrie Morgan,A Picture Of Me (Without You),3829
3320,1991,Dwight Yoakam,Nothing's Changed Here,3832
3321,1991,Vince Gill,Pocket Full Of Gold,3843
3322,1991,The Forester Sisters,Men,3865
3323,1991,Marty Stuart,Till I Found You,3875
3324,1991,Kathy Mattea,Time Passes By,3877
3325,1991,Lee Greenwood & Suzy Bogguss,Hopelessly Yours,3879
3326,1991,Tanya Tucker,Oh What It Did To Me,3879
3327,1991,Reba McEntire,Fancy,3881
3328,1991,Pam Tillis,Put Yourself In My Place,3902
3329,1991,Joe Diffie,If You Want Me To,3903
3330,1991,Billy Dean,You Don't Count The Cost,3908
3331,1991,Trisha Yearwood,Like We Never Had A Broken Heart,3920
3332,1991,Highway 101,Bing Bang Boom,3922
3333,1991,Patty Loveless,Hurt Me Bad (In A Real Good Way),3931
3334,1991,Dolly Parton,Silver And Gold,3933
3335,1991,Exile,Even Now,3938
3336,1991,Baillie And The Boys,Treat Me Like A Stranger,3953
3337,1991,Rob Crosby,She's A Natural,3954
3338,1991,Davis Daniel,For Crying Out Loud,3972
3339,1991,Marty Stuart,Little Things,3973
3340,1991,Mike Reid,As Simple As That,3974
3341,1991,Pirates Of The Mississippi,Feed Jake,3985
3342,1991,Randy Travis,Forever Together,3990
3343,1991,Alabama,Then Again,3997
3344,1991,Mary Chapin Carpenter,Right Now,4000
3345,1991,Little Texas,Some Guys Have All The Love,4002
3346,1991,Mike Reid,Till You Were Gone,4004
3347,1991,Mark Collie,Let Her Go,4008
3348,1991,Holly Dunn,Heart Full Of Love,4026
3349,1991,Restless Heart,Long Lost Friend,4041
3350,1991,McBride & The Ride,Can I Count On You,4043
3351,1991,Kathy Mattea,Whole Lotta Holes,4044
3352,1991,Suzy Bogguss,Someday Soon,4044
3353,1991,Mike Reid,Walk On Faith,4049
3354,1991,Mark Chesnutt,Brother Jukebox,4066
3355,1991,The Judds,Love Can Build A Bridge,4071
3356,1991,George Strait,The Chill Of An Early Fall,4073
3357,1991,Clinton Gregory,(If It Weren't For Country Music) I'd Go Crazy,4077
3358,1991,Vince Gill,Look At Us,4083
3359,1991,Reba McEntire,Rumor Has It,4090
3360,1991,Pam Tillis,Don't Tell Me What To Do,4091
3361,1992,Reba McEntire,Is There Life Out There,3609
3362,1992,Wynonna,I Saw The Light,3612
3363,1992,Alan Jackson,Dallas,3622
3364,1992,Clint Black,We Tell Ourselves,3628
3365,1992,Vince Gill,I Still Believe In You,3643
3366,1992,Garth Brooks,What She's Doing Now,3644
3367,1992,Wynonna,No One Else On Earth,3651
3368,1992,Alan Jackson,Love's Got A Hold On You,3652
3369,1992,Sawyer Brown,Some Girls Do,3654
3370,1992,Collin Raye,In This Life,3661
3371,1992,Billy Ray Cyrus,Achy Breaky Heart,3661
3372,1992,Brooks & Dunn,Neon Moon,3671
3373,1992,Aaron Tippin,There Ain't Nothin' Wrong With The Radio,3680
3374,1992,Wynonna,She Is His Only Need,3684
3375,1992,Doug Stone,Warning Labels,3684
3376,1992,Alabama,Born Country,3689
3377,1992,Vince Gill,Take Your Memory With You,3689
3378,1992,Shenandoah,Rock My Baby,3690
3379,1992,Mary Chapin Carpenter,I Feel Lucky,3690
3380,1992,Randy Travis,If I Didn't Have You,3691
3381,1992,Ricky Van Shelton,Backroads,3692
3382,1992,Alan Jackson,Midnight In Montgomery,3692
3383,1992,Mark Chesnutt,I'll Think Of Something,3692
3384,1992,Mark Chesnutt,Old Flames Have New Names,3699
3385,1992,Brooks & Dunn,Boot Scootin' Boogie,3703
3386,1992,John Anderson,When It Comes To You,3704
3387,1992,Hal Ketchum,Past The Point Of Rescue,3706
3388,1992,Tanya Tucker,Some Kind Of Trouble,3715
3389,1992,Alabama,Take A Little Trip,3718
3390,1992,Diamond Rio,Norma Jean Riley,3719
3391,1992,John Anderson,Seminole Wind,3722
3392,1992,Billy Ray Cyrus,Could've Been Me,3723
3393,1992,Billy Dean,Billy The Kid,3726
3394,1992,Collin Raye,Every Second,3727
3395,1992,Tracy Lawrence,Runnin' Behind,3731
3396,1992,Doug Stone,Come In Out Of The Pain,3733
3397,1992,Tracy Lawrence,Today's Lonely Fool,3733
3398,1992,McBride & The Ride,Sacred Ground,3733
3399,1992,Trisha Yearwood,The Woman Before Me,3742
3400,1992,Steve Wariner,The Tips Of My Fingers,3743
3401,1992,George Strait,Gone As A Girl Can Get,3747
3402,1992,Travis Tritt,Nothing Short Of Dying,3750
3403,1992,Pam Tillis,Shake The Sugar Tree,3754
3404,1992,Joe Diffie,Ships That Don't Come In,3759
3405,1992,Tanya Tucker,If Your Heart Ain't Busy Tonight,3761
3406,1992,George Strait,So Much Like My Dad,3775
3407,1992,Garth Brooks,The River,3788
3408,1992,Billy Dean,Only The Wind,3789
3409,1992,Marty Stuart,Burn Me Down,3790
3410,1992,Reba McEntire,The Greatest Man I Never Knew,3793
3411,1992,Diamond Rio,Nowhere Bound,3801
3412,1992,Trisha Yearwood,Wrong Side Of Memphis,3805
3413,1992,McBride & The Ride,Going Out Of My Mind,3809
3414,1992,Suzy Bogguss,Aces,3811
3415,1992,Michelle Wright,Take It Like A Man,3812
3416,1992,Suzy Bogguss,Letting Go,3812
3417,1992,Little Texas,You And Forever And Me,3813
3418,1992,Billy Dean,If There Hadn't Been You,3815
3419,1992,Lee Roy Parnell,What Kind Of Fool Do You Think I Am,3816
3420,1992,John Anderson,Straight Tequila Night,3817
3421,1992,Randy Travis,Better Class Of Losers,3818
3422,1992,Aaron Tippin,I Wouldn't Have It Any Other Way,3818
3423,1992,Travis Tritt,Lord Have Mercy On The Working Man,3822
3424,1992,Sawyer Brown,Cafe On The Corner,3827
3425,1992,Mark Chesnutt,Bubba Shot The Juke Box,3831
3426,1992,Mark Collie,Even The Man In The Moon Is Cryin',3834
3427,1992,Marty Stuart & Travis Tritt,This One's Gonna Hurt You,3839
3428,1992,Lorrie Morgan,Watch Me,3847
3429,1992,Garth Brooks,Papa Loved Mama,3850
3430,1992,Steve Wariner,A Woman Loves,3850
3431,1992,Rodney Crowell,Lovin' All Night,3858
3432,1992,Chris LeDoux,Whatcha Gonna Do With A Cowboy,3865
3433,1992,Ronnie Milsap,All Is Fair In Love And War,3868
3434,1992,Lorrie Morgan,Except For Monday,3886
3435,1992,Suzy Bogguss,Outbound Plane,3897
3436,1992,Pam Tillis,Maybe It Was Memphis,3906
3437,1992,Sammy Kershaw,Don't Go Near The Water,3908
3438,1992,Confederate Railroad,Jesus And Mama,3909
3439,1992,Radney Foster,Just Call Me Lonesome,3922
3440,1992,Lorrie Morgan,Something In Red,3927
3441,1992,Reba McEntire,The Night The Lights Went Out In Georgia,3940
3442,1992,Rodney Crowell,What Kind Of Love,3945
3443,1992,Dwight Yoakam,It Only Hurts When I Cry,3955
3444,1992,Trisha Yearwood,That's What I Like About You,3959
3445,1992,Little Texas,First Time For Everything,3962
3446,1992,Alabama,I'm In A Hurry (And Don't Know Why),3987
3447,1992,Joe Diffie,Is It Cold In Here,3993
3448,1992,Dwight Yoakam,The Heart That You Own,4002
3449,1992,Joe Diffie,Next Thing Smokin',4009
3450,1992,Patty Loveless,Jealous Bone,4014
3451,1992,Sammy Kershaw,Yard Sale,4014
3452,1992,Restless Heart,When She Cries,4045
3453,1992,Ricky Skaggs,Same Ol' Love,4046
3454,1992,Hal Ketchum,Five O' Clock World,4054
3455,1992,Brooks & Dunn,Lost And Found,4068
3456,1992,George Strait,I Cross My Heart,4082
3457,1992,Tanya Tucker,Two Sparrows In A Hurricane,4085
3458,1992,Ronnie Milsap,Turn That Radio On,4094
3459,1992,Pirates Of The Mississippi,Till I'm Holding You Again,4097
3460,1992,Pam Tillis,Blue Rose Is,4101
3461,1993,George Strait,"Easy Come, Easy Go",3618
3462,1993,Patty Loveless,Blame It On Your Heart,3644
3463,1993,Vince Gill,One More Last Chance,3655
3464,1993,John Michael Montgomery,I Love The Way You Love Me,3658
3465,1993,Garth Brooks,Ain't Going Down (Til The Sun Comes Up),3661
3466,1993,Tracy Lawrence,Can't Break It To My Heart,3664
3467,1993,John Anderson,Money In The Bank,3667
3468,1993,Dwight Yoakam,Ain't That Lonely Yet,3668
3469,1993,Tracy Lawrence,Alibis,3668
3470,1993,Sawyer Brown,Thank God For You,3669
3471,1993,Sammy Kershaw,She Don't Know She's Beautiful,3678
3472,1993,Mark Chesnutt,It Sure Is Monday,3682
3473,1993,Alan Jackson,Chattahoochee,3682
3474,1993,Clint Black,No Time To Kill,3688
3475,1993,Garth Brooks,That Summer,3690
3476,1993,Hal Ketchum,Hearts Are Gonna Roll,3692
3477,1993,Doug Stone,Why Didn't I Think Of That,3697
3478,1993,Clint Black With Wynonna,A Bad Goodbye,3699
3479,1993,Radney Foster,Nobody Wins,3705
3480,1993,Clay Walker,What's It To You,3706
3481,1993,Reba McEntire & Vince Gill,The Heart Won't Lie,3708
3482,1993,Brooks & Dunn,We'll Burn That Bridge,3710
3483,1993,Billy Ray Cyrus,In The Heart Of A Woman,3717
3484,1993,Lee Roy Parnell,Tender Moment,3719
3485,1993,Brooks & Dunn,Hard Workin' Man,3719
3486,1993,Wynonna,Tell Me Why,3722
3487,1993,Dwight Yoakam,A Thousand Miles From Nowhere,3723
3488,1993,Alabama,Hometown Honeymoon,3725
3489,1993,Joe Diffie,Prop Me Up Beside The Jukebox (If I Die),3729
3490,1993,Tracy Byrd,Holdin' Heaven,3740
3491,1993,Toby Keith,Should've Been A Cowboy,3742
3492,1993,Little Texas,What Might Have Been,3744
3493,1993,Carlene Carter,Every Little Thing,3746
3494,1993,Doug Stone,Made For Lovin' You,3747
3495,1993,Joe Diffie,Honky Tonk Attitude,3750
3496,1993,Vince Gill,No Future In The Past,3754
3497,1993,Clint Black,When My Ship Comes In,3763
3498,1993,Garth Brooks,Learning To Live Again,3764
3499,1993,Reba McEntire,It's Your Call,3766
3500,1993,Reba McEntire With Linda Davis,Does He Love You,3768
3501,1993,Alan Jackson,Tonight I Climbed The Wall,3769
3502,1993,Tanya Tucker With Delbert McClinton,Tell Me About It,3772
3503,1993,Doug Supernaw,Reno,3776
3504,1993,Wynonna,Only Love,3778
3505,1993,Larry Stewart,Alright Already,3786
3506,1993,Mark Collie,Born To Love You,3788
3507,1993,Suzy Bogguss,Just Like The Weather,3788
3508,1993,Collin Raye,That Was A River,3789
3509,1993,McBride & The Ride,"Love On The Loose, Heart On The Run",3791
3510,1993,Aaron Tippin,Working Man's Ph.d,3791
3511,1993,Tanya Tucker,It's A Little Too Late,3796
3512,1993,Mark Chesnutt,Almost Goodbye,3808
3513,1993,Toby Keith,He Ain't Worth Missing,3812
3514,1993,George Strait,When Did You Stop Loving Me,3814
3515,1993,Sawyer Brown,Trouble On The Line,3816
3516,1993,Aaron Tippin,My Blue Angel,3818
3517,1993,Little Texas,God Blessed Texas,3818
3518,1993,Collin Raye,Somebody Else's Moon,3824
3519,1993,George Strait,Heartland,3826
3520,1993,Mark Chesnutt,Ol' Country,3831
3521,1993,Brooks & Dunn,She Used To Be Mine,3832
3522,1993,Steve Wariner,If I Didn't Love You,3833
3523,1993,Diamond Rio,"Oh Me, Oh My, Sweet Baby",3833
3524,1993,Alabama,Reckless,3838
3525,1993,Lee Roy Parnell,On The Road,3840
3526,1993,Lorrie Morgan,What Part Of No,3840
3527,1993,Billy Ray Cyrus,She's Not Cryin' Anymore,3847
3528,1993,Martina McBride,My Baby Loves Me,3850
3529,1993,Pam Tillis,Let That Pony Run,3852
3530,1993,Hal Ketchum,Mama Knows The Highway,3856
3531,1993,Alabama,Once Upon A Lifetime,3861
3532,1993,Brother Phelps,Let Go,3880
3533,1993,Lorrie Morgan,Half Enough,3880
3534,1993,Mary Chapin Carpenter,Passionate Kisses,3886
3535,1993,Mary Chapin Carpenter,The Hard Way,3897
3536,1993,Restless Heart,We Got The Love,3906
3537,1993,Confederate Railroad,Trashy Women,3908
3538,1993,Sammy Kershaw,Haunted Heart,3920
3539,1993,Restless Heart,Mending Fences,3932
3540,1993,Tracy Lawrence,My Second Home,3940
3541,1993,Confederate Railroad,When You Leave That Way You Can Never Go Back,3952
3542,1993,Travis Tritt,Looking Out For Number One,3957
3543,1993,Pam Tillis,"Cleopatra, Queen Of Denial",3965
3544,1993,Little Texas,I'd Rather Miss You,3968
3545,1993,Mary Chapin Carpenter,The Bug,3970
3546,1993,Alan Jackson,Mercury Blues,3975
3547,1993,Lorrie Morgan,I Guess You Had To Be There,3981
3548,1993,Diamond Rio,This Romeo Ain't Got Julie Yet,3989
3549,1993,Shenandoah,Janie Baker's Love Slave,3990
3550,1993,Boy Howdy,A Cowboy's Born With A Broken Heart,3993
3551,1993,Trisha Yearwood,You Say You Will,3996
3552,1993,Sammy Kershaw,Queen Of My Double Wide Trailer,3998
3553,1993,John Anderson,I Fell In The Water,3999
3554,1993,Travis Tritt,Can I Trust You With My Heart,4005
3555,1993,Suzy Bogguss,Drive South,4018
3556,1993,Gibson/Miller Band,High Rollin',4020
3557,1993,Billy Dean,Tryin' To Hide A Fire In The Dark,4021
3558,1993,Pam Tillis,Do You Know Where Your Man Is,4042
3559,1993,Collin Raye,I Want You Bad (And That Ain't Good),4050
3560,1993,Kathy Mattea,Standing Knee Deep In A River (Dying Of Thirst),4061
3561,1994,Neal McCoy,Wink,3634
3562,1994,Joe Diffie,Third Rock From The Sun,3662
3563,1994,Clay Walker,Dreaming With My Eyes Open,3663
3564,1994,Travis Tritt,Foolish Pride,3684
3565,1994,Brooks & Dunn,That Ain't No Way To Go,3692
3566,1994,Clint Black,A Good Run Of Bad Luck,3698
3567,1994,Trisha Yearwood,XXX's And OOO's (An American Girl),3701
3568,1994,Tim McGraw,Down On The Farm,3702
3569,1994,Faith Hill,Piece Of My Heart,3706
3570,1994,Little Texas,My Love,3707
3571,1994,Vince Gill,What The Cowgirls Do,3709
3572,1994,BlackHawk,Every Once In A While,3710
3573,1994,Alan Jackson,Summertime Blues,3712
3574,1994,Collin Raye,Little Rock,3713
3575,1994,Vince Gill,Whenever You Come Around,3715
3576,1994,Diamond Rio,Love A Little Stronger,3720
3577,1994,Toby Keith,Who's That Man,3720
3578,1994,Patty Loveless,I Try To Think About Elvis,3724
3579,1994,Kathy Mattea,Walking Away A Winner,3726
3580,1994,Toby Keith,Wish I Didn't Know Now,3727
3581,1994,Vince Gill,Tryin' To Get Over You,3727
3582,1994,Tracy Lawrence,If The Good Die Young,3729
3583,1994,Neal McCoy,The City Put The Country Back In Me,3739
3584,1994,Boy Howdy,They Don't Make 'Em Like That Anymore,3740
3585,1994,Lee Roy Parnell,I'm Holding My Own,3741
3586,1994,Pam Tillis,When You Walk In The Room,3745
3587,1994,Sammy Kershaw,National Working Woman's Holiday,3747
3588,1994,Brooks & Dunn,She's Not The Cheatin' Kind,3748
3589,1994,Mary Chapin Carpenter,I Take My Chances,3752
3590,1994,Randy Travis,Whisper My Name,3753
3591,1994,Randy Travis,Before You Kill Us All,3753
3592,1994,Shenandoah,If Bubba Can Dance (I Can Too),3755
3593,1994,Wynonna,Rock Bottom,3755
3594,1994,Pam Tillis,Spilled Perfume,3759
3595,1994,John Berry,Your Love Amazes Me,3762
3596,1994,Tim McGraw,Don't Take The Girl,3765
3597,1994,Tracy Byrd,Lifestyles Of The Not So Rich & Famous,3765
3598,1994,Sammy Kershaw,I Can't Reach Her Anymore,3770
3599,1994,Alan Jackson,(Who Says) You Can't Have It All,3776
3600,1994,Reba McEntire,Why Haven't I Heard From You,3777
3601,1994,Doug Stone,Addicted To A Dollar,3782
3602,1994,Little Texas,Kick A Little,3785
3603,1994,Patty Loveless,How Can I Help You Say Goodbye,3787
3604,1994,Martina McBride,Life #9,3790
3605,1994,John Michael Montgomery,Rope The Moon,3792
3606,1994,John Anderson,I Wish I Could Have Been There,3793
3607,1994,George Strait,The Man In Love With You,3798
3608,1994,Tanya Tucker,Hangin' In,3805
3609,1994,Mark Chesnutt,She Dreams,3808
3610,1994,Sammy Kershaw,Third Rate Romance,3810
3611,1994,Tracy Byrd,Watermelon Crawl,3812
3612,1994,Alan Jackson,Livin' On Love,3817
3613,1994,Rick Trevino,She Can't Say I Didn't Cry,3817
3614,1994,BlackHawk,I Sure Can Smell The Rain,3819
3615,1994,John Berry,What's In It For Me,3822
3616,1994,John Michael Montgomery,Be My Baby Tonight,3827
3617,1994,John Michael Montgomery,I Swear,3829
3618,1994,Collin Raye,Man Of My Word,3829
3619,1994,Clint Black,Half The Man,3829
3620,1994,Sawyer Brown,Hard To Say,3835
3621,1994,Neal McCoy,No Doubt About It,3837
3622,1994,Mary Chapin Carpenter,He Thinks He'll Keep Her,3837
3623,1994,David Ball,Thinkin' Problem,3842
3624,1994,Doug Stone,More Love,3842
3625,1994,Tracy Lawrence,"Renegades, Rebels And Rogues",3854
3626,1994,Confederate Railroad,Daddy Never Was The Cadillac Kind,3863
3627,1994,Mary Chapin Carpenter,Shut Up And Kiss Me,3867
3628,1994,The Tractors,Baby Likes To Rock It,3880
3629,1994,Tim McGraw,Indian Outlaw,3882
3630,1994,Brooks & Dunn,Rock My World (Little Country Girl),3892
3631,1994,Mark Chesnutt,I Just Wanted You To Know,3899
3632,1994,John Anderson,I've Got It Made,3901
3633,1994,George Strait,Lovebug,3902
3634,1994,Ken Mellons,Jukebox Junkie,3905
3635,1994,Tracy Lawrence,I See It Now,3906
3636,1994,Clay Walker,Where Do I Fit In The Picture,3914
