,year,artist,song,points
1045,2015,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You,3746
1046,2015,Rihanna & Kanye West & Paul McCartney,FourFiveSeconds,3763
1047,2015,One Direction,Drag Me Down,3771
1048,2015,Elle King,Ex's & Oh's,3773
1049,2015,Fall Out Boy,Centuries,3790
1050,2015,T-Wayne,Nasty Freestyle,3797
1051,2015,Trey Songz,Slow Motion,3803
1052,2015,Taylor Swift,Wildest Dreams,3814
1053,2015,Fall Out Boy,Uma Thurman,3824
1054,2015,Demi Lovato,Cool For The Summer,3836
1055,2015,Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,3846
1056,2015,Usher Featuring Juicy J,I Don't Mind,3851
1057,2015,DJ Snake & AlunaGeorge,You Know You Like It,3867
1058,2015,Little Big Town,Girl Crush,3874
1059,2015,Ariana Grande,One Last Time,3879
1060,2015,Nick Jonas,Chains,3891
1061,2015,iLoveMemphis,Hit The Quan,3900
1062,2015,Nick Jonas,Jealous,3935
1063,2015,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,3950
1064,2015,Meek Mill Featuring Chris Brown & Nicki Minaj,All Eyes On You,3972
1065,2015,Alessia Cara,Here,3975
1066,2015,Chris Brown & Tyga,Ayo,3988
1067,2015,Big Sean Featuring Drake,Blessings,4009
1068,2015,Sam Smith,Stay With Me,4028
1069,2015,Big Sean Featuring E-40,I Don't F**k With You,4032
1070,2015,Jidenna Featuring Roman GianArthur,Classic Man,4033
1071,2015,Future Featuring Drake,Where Ya At,4057
1072,2015,Vance Joy,Riptide,4080
1073,2015,Charlie Puth Featuring Meghan Trainor,Marvin Gaye,4092
1074,2015,Meghan Trainor,Dear Future Husband,4094
1075,2015,Sam Smith,Lay Me Down,4114
1076,2015,Beyonce,7/11,4120
1077,2015,Fetty Wap,Again,4121
1078,2015,Kelly Clarkson,Heartbeat Song,4124
1079,2015,Sam Hunt,House Party,4140
1080,2015,Selena Gomez,Same Old Love,4148
1081,2015,Maroon 5,Animals,4158
1082,2015,Drake,Back To Back,4158
1083,2015,George Ezra,Budapest,4163
1084,2015,Luke Bryan,Kick The Dust Up,4164
1085,2015,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",Downtown,4167
1086,2015,Drake & Future,Jumpman,4175
1087,2015,Ellie Goulding,On My Mind,4176
1088,2015,Calvin Harris & Disciples,How Deep Is Your Love,4187
1089,2015,Luke Bryan,Strip It Down,4306
1090,2015,Blake Shelton,Sangria,4310
1091,2015,Ne-Yo Featuring Juicy J,She Knows,4311
1092,2015,Zac Brown Band,Homegrown,4312
1093,2015,Travis Scott,Antidote,4319
1094,2015,Cam,Burning House,4325
1095,2015,Thomas Rhett,Crash And Burn,4338
1096,2015,Rae Sremmurd,No Type,4339
1097,2015,O.T. Genasis,CoCo,4341
1098,2015,Lillywood & Robin Schulz,Prayer In C,4344
1099,2015,Kid Ink Featuring DeJ Loaf,Be Real,4355
1100,2016,The Chainsmokers Featuring Daya,Don't Let Me Down,1657
1101,2016,twenty one pilots,Stressed Out,1958
1102,2016,Rihanna,Needed Me,1993
1103,2016,Sia Featuring Sean Paul,Cheap Thrills,2008
1104,2016,Drake Featuring WizKid & Kyla,One Dance,2059
1105,2016,Desiigner,Panda,2120
1106,2016,Justin Bieber,Love Yourself,2151
1107,2016,Rihanna Featuring Drake,Work,2194
1108,2016,Mike Posner,I Took A Pill In Ibiza,2317
1109,2016,Calvin Harris Featuring Rihanna,This Is What You Came For,2401
1110,2016,DNCE,Cake By The Ocean,2405
1111,2016,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,2414
1112,2016,Lukas Graham,7 Years,2417
1113,2016,Justin Timberlake,Can't Stop The Feeling!,2427
1114,2016,twenty one pilots,Ride,2490
1115,2016,Justin Bieber,Sorry,2517
1116,2016,Flo Rida,My House,2532
1117,2016,G-Eazy x Bebe Rexha,"Me, Myself & I",2812
1118,2016,twenty one pilots,Heathens,2842
1119,2016,Future Featuring The Weeknd,Low Life,2951
1120,2016,Shawn Mendes,Treat You Better,2963
1121,2016,gnash Featuring Olivia O'Brien,I Hate U I Love U,3031
1122,2016,Drake Featuring Rihanna,Too Good,3091
1123,2016,Adele,Send My Love (To Your New Lover),3092
1124,2016,D.R.A.M. Featuring Lil Yachty,Broccoli,3117
1125,2016,Zayn,Pillowtalk,3155
1126,2016,The Chainsmokers Featuring Halsey,Closer,3274
1127,2016,Major Lazer Featuring Justin Bieber & MO,Cold Water,3319
1128,2016,P!nk,Just Like Fire,3328
1129,2016,Drake,Controlla,3329
1130,2016,James Bay,Let It Go,3372
1131,2016,X Ambassadors,Unsteady,3433
1132,2016,Shawn Mendes,Stitches,3464
1133,2016,DJ Snake Featuring Justin Bieber,Let Me Love You,3485
1134,2016,The Chainsmokers Featuring Rozes,Roses,3495
1135,2016,Kiiara,Gold,3511
1136,2016,Jeremih,Oui,3513
1137,2016,Ariana Grande,Dangerous Woman,3522
1138,2016,Zara Larsson & MNEK,Never Forget You,3550
1139,2016,Charlie Puth,One Call Away,3556
1140,2016,Florida Georgia Line,H.O.L.Y.,3591
1141,2016,Bryson Tiller,Don't,3591
1142,2016,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,3606
1143,2016,Bryson Tiller,Exchange,3607
1144,2016,Ariana Grande,Into You,3623
1145,2016,Kevin Gates,2 Phones,3635
1146,2016,Adele,Hello,3638
1147,2016,Kent Jones,Don't Mind,3736
1148,2016,DJ Khaled Featuring Drake,For Free,3737
1149,2016,Flume Featuring Kai,Never Be Like You,3752
1150,2016,Drake & Future,Jumpman,3766
1151,2016,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,3806
1152,2016,Ariana Grande Featuring Nicki Minaj,Side To Side,3815
1153,2016,Selena Gomez,Hands To Myself,3821
1154,2016,Meghan Trainor,Me Too,3861
1155,2016,Nick Jonas Featuring Tove Lo,Close,3866
1156,2016,Meghan Trainor,No,3873
1157,2016,The Weeknd,The Hills,3875
1158,2016,Hailee Steinfeld & Grey Featuring Zedd,Starving,3882
1159,2016,Tory Lanez,Luv,3884
1160,2016,Drake,Hotline Bling,3953
1161,2016,Coldplay,Hymn For The Weekend,3953
1162,2016,Yo Gotti Featuring Nicki Minaj,Down In The DM,3977
1163,2016,The Weeknd Featuring Daft Punk,Starboy,4007
1164,2016,Beyonce,Sorry,4013
1165,2016,Ruth B,Lost Boy,4023
1166,2016,Daya,"Sit Still, Look Pretty",4034
1167,2016,Desiigner,Tiimmy Turner,4034
1168,2016,Justin Bieber,What Do You Mean?,4063
1169,2016,DJ Snake Featuring Bipolar Sunshine,Middle,4079
1170,2016,Selena Gomez,Same Old Love,4101
1171,2016,Thomas Rhett,Die A Happy Man,4109
1172,2016,Alessia Cara,Here,4112
1173,2016,Sia Featuring Kendrick Lamar,The Greatest,4116
1174,2016,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You,4121
1175,2016,The Weeknd,In The Night,4157
1176,2016,Fetty Wap Featuring Remy Boyz,679,4166
1177,2016,Rae Sremmurd Featuring Gucci Mane,Black Beatles,4176
1178,2016,Chris Brown,Back To Sleep,4182
1179,2016,Drake Featuring The Throne,Pop Style,4191
1180,2016,Tory Lanez,Say It,4193
1181,2016,Post Malone,White Iverson,4214
1182,2016,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill,4224
1183,2016,Adele,When We Were Young,4227
1184,2016,Martin Garrix & Bebe Rexha,In The Name Of Love,4231
1185,2016,Usher Featuring Young Thug,No Limit,4241
1186,2016,Young M.A,OOOUUU,4241
1187,2016,Alessia Cara,Scars To Your Beautiful,4259
1188,2016,Kenny Chesney Featuring P!nk,Setting The World On Fire,4263
1189,2016,Amine,Caroline,4264
1190,2016,Zay Hilfigerrr & Zayion McCall,Juju On That Beat (TZ Anthem),4268
1191,2016,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",All The Way Up,4274
1192,2016,Daya,Hide Away,4282
1193,2016,Tim McGraw,Humble And Kind,4290
1194,2016,Elle King,Ex's & Oh's,4292
1195,2016,O.T. Genasis Featuring Young Dolph,Cut It,4293
1196,2016,Bruno Mars,24K Magic,4295
1197,2016,Fifth Harmony Featuring Fetty Wap,All In My Head (Flex),4316
1198,2016,Kevin Gates,Really Really,4329
1199,2016,Future,Wicked,4368
1200,2017,Ed Sheeran,Shape Of You,769
1201,2017,Bruno Mars,That's What I Like,1240
1202,2017,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,1427
1203,2017,Post Malone Featuring Quavo,Congratulations,1731
1204,2017,Imagine Dragons,Believer,1772
1205,2017,Sam Hunt,Body Like A Back Road,1904
1206,2017,James Arthur,Say You Won't Let Go,1962
1207,2017,The Chainsmokers & Coldplay,Something Just Like This,2037
1208,2017,Kendrick Lamar,Humble.,2236
1209,2017,French Montana Featuring Swae Lee,Unforgettable,2300
1210,2017,Khalid,Location,2367
1211,2017,Lil Uzi Vert,XO TOUR Llif3,2524
1212,2017,Shawn Mendes,There's Nothing Holdin' Me Back,2579
1213,2017,Charlie Puth,Attention,2590
1214,2017,Migos Featuring Lil Uzi Vert,Bad And Boujee,2631
1215,2017,The Chainsmokers Featuring Halsey,Closer,2649
1216,2017,Zedd & Alessia Cara,Stay,2709
1217,2017,Future,Mask Off,2745
1218,2017,KYLE Featuring Lil Yachty,iSpy,2920
1219,2017,Childish Gambino,Redbone,2923
1220,2017,Bruno Mars,24K Magic,2947
1221,2017,Kygo x Selena Gomez,It Ain't Me,2949
1222,2017,Niall Horan,Slow Hands,2987
1223,2017,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,3010
1224,2017,Julia Michaels,Issues,3074
1225,2017,Liam Payne Featuring Quavo,Strip That Down,3149
1226,2017,Cardi B,Bodak Yellow (Money Moves),3156
1227,2017,Ed Sheeran,Castle On The Hill,3271
1228,2017,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,3277
1229,2017,Alessia Cara,Scars To Your Beautiful,3280
1230,2017,Demi Lovato,Sorry Not Sorry,3316
1231,2017,J Balvin & Willy William Featuring Beyonce,Mi Gente,3338
1232,2017,21 Savage,Bank Account,3345
1233,2017,Portugal. The Man,Feel It Still,3348
1234,2017,Imagine Dragons,Thunder,3360
1235,2017,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),3381
1236,2017,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,3400
1237,2017,The Weeknd Featuring Daft Punk,I Feel It Coming,3447
1238,2017,Rihanna,Love On The Brain,3449
1239,2017,Big Sean,Bounce Back,3475
1240,2017,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,3487
1241,2017,Migos,T-Shirt,3536
1242,2017,Yo Gotti Featuring Nicki Minaj,Rake It Up,3570
1243,2017,The Chainsmokers,Paris,3591
1244,2017,Brett Young,In Case You Didn't Know,3715
1245,2017,Ayo & Teo,Rolex,3717
1246,2017,Kodak Black,Tunnel Vision,3723
1247,2017,Kesha,Praying,3729
1248,2017,Justin Timberlake,Can't Stop The Feeling!,3800
1249,2017,Shawn Mendes,Mercy,3808
1250,2017,Drake,Fake Love,3819
1251,2017,Halsey,Now Or Never,3832
1252,2017,The Weeknd Featuring Daft Punk,Starboy,3837
1253,2017,Khalid,Young Dumb & Broke,3839
1254,2017,Rae Sremmurd,Swang,3870
1255,2017,Gucci Mane Featuring Migos,I Get The Bag,3894
1256,2017,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,3904
1257,2017,Machine Gun Kelly x Camila Cabello,Bad Things,3906
1258,2017,Travis Scott,Goosebumps,3908
1259,2017,P!nk,What About Us,3932
1260,2017,Kendrick Lamar Featuring Rihanna,Loyalty.,3945
1261,2017,Maroon 5 Featuring SZA,What Lovers Do,3949
1262,2017,Sam Smith,Too Good At Goodbyes,3956
1263,2017,Post Malone Featuring 21 Savage,Rockstar,3957
1264,2017,Drake,Passionfruit,3981
1265,2017,Kendrick Lamar,DNA.,3981
1266,2017,Maroon 5 Featuring Future,Cold,3998
1267,2017,Taylor Swift,Look What You Made Me Do,4013
1268,2017,Calvin Harris Featuring Frank Ocean & Migos,Slide,4020
1269,2017,Camila Cabello Featuring Young Thug,Havana,4053
1270,2017,Kane Brown Featuring Lauren Alaina,What Ifs,4062
1271,2017,Gucci Mane Featuring Drake,Both,4091
1272,2017,Ed Sheeran,Perfect,4094
1273,2017,Kendrick Lamar Featuring Zacari,Love.,4098
1274,2017,Rae Sremmurd Featuring Gucci Mane,Black Beatles,4115
1275,2017,Playboi Carti,Magnolia,4129
1276,2017,Dua Lipa,New Rules,4134
1277,2017,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,4147
1278,2017,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning,4159
1279,2017,SZA Featuring Travis Scott,Love Galore,4161
1280,2017,DJ Snake Featuring Justin Bieber,Let Me Love You,4168
1281,2017,Luke Combs,Hurricane,4188
1282,2017,Lil Pump,Gucci Gang,4198
1283,2017,Migos Featuring Gucci Mane,Slippery,4206
1284,2017,Taylor Swift,...Ready For It?,4235
1285,2017,Amine,Caroline,4239
1286,2017,Dustin Lynch,Small Town Boy,4242
1287,2017,blackbear,Do Re Mi,4259
1288,2017,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,4259
1289,2017,Adele,Water Under The Bridge,4261
1290,2017,Luke Combs,When It Rains It Pours,4262
1291,2017,Halsey,Bad At Love,4264
1292,2017,YFN Lucci Featuring PnB Rock,Everyday We Lit,4264
1293,2017,Ariana Grande Featuring Nicki Minaj,Side To Side,4270
1294,2017,Chris Brown Featuring Usher & Gucci Mane,Party,4287
1295,2017,Miley Cyrus,Malibu,4289
1296,2017,SZA,The Weekend,4289
1297,2017,twenty one pilots,Heathens,4291
1298,2017,Katy Perry Featuring Skip Marley,Chained To The Rhythm,4291
1299,2017,Marshmello Featuring Khalid,Silence,4292
1300,2018,Bebe Rexha & Florida Georgia Line,Meant To Be,1530
1301,2018,Ed Sheeran,Perfect,1692
1302,2018,"Cardi B, Bad Bunny & J Balvin",I Like It,1918
1303,2018,"Zedd, Maren Morris & Grey",The Middle,1951
1304,2018,Post Malone Featuring Ty Dolla $ign,Psycho,1959
1305,2018,Drake,God's Plan,1985
1306,2018,Khalid & Normani,Love Lies,2136
1307,2018,Post Malone,Better Now,2154
1308,2018,Juice WRLD,Lucid Dreams,2275
1309,2018,Maroon 5 Featuring Cardi B,Girls Like You,2344
1310,2018,XXXTENTACION,Sad!,2512
1311,2018,Ella Mai,Boo'd Up,2580
1312,2018,Bazzi,Mine,2618
1313,2018,Camila Cabello,Never Be The Same,2648
1314,2018,Camila Cabello Featuring Young Thug,Havana,2918
1315,2018,Taylor Swift,Delicate,2927
1316,2018,Post Malone Featuring 21 Savage,Rockstar,2940
1317,2018,Lil Baby & Drake,Yes Indeed,2942
1318,2018,5 Seconds Of Summer,Youngblood,2962
1319,2018,Drake,Nice For What,2977
1320,2018,Ariana Grande,No Tears Left To Cry,2997
1321,2018,Tyga Featuring Offset,Taste,3031
1322,2018,Dua Lipa,New Rules,3111
1323,2018,Dan + Shay,Tequila,3117
1324,2018,BlocBoy JB Featuring Drake,Look Alive,3130
1325,2018,Marshmello & Anne-Marie,Friends,3163
1326,2018,Travis Scott,Sicko Mode,3233
1327,2018,Drake,In My Feelings,3251
1328,2018,Bruno Mars & Cardi B,Finesse,3280
1329,2018,Lauv,I Like Me Better,3303
1330,2018,Selena Gomez,Back To You,3395
1331,2018,Imagine Dragons,Whatever It Takes,3445
1332,2018,"benny blanco, Halsey & Khalid",Eastside,3516
1333,2018,Drake,Nonstop,3520
1334,2018,Imagine Dragons,Natural,3526
1335,2018,Ariana Grande,God Is A Woman,3553
1336,2018,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,3575
1337,2018,Shawn Mendes,In My Blood,3613
1338,2018,Migos Featuring Drake,Walk It Talk It,3623
1339,2018,Marshmello & Bastille,Happier,3649
1340,2018,The Weeknd & Kendrick Lamar,Pray For Me,3657
1341,2018,Kane Brown,Heaven,3688
1342,2018,Offset & Metro Boomin,Ric Flair Drip,3749
1343,2018,Kendrick Lamar & SZA,All The Stars,3753
1344,2018,Imagine Dragons,Thunder,3761
1345,2018,Ella Mai,Trip,3762
1346,2018,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,3771
1347,2018,NF,Let You Down,3779
1348,2018,Maroon 5,Wait,3811
1349,2018,Rich The Kid,Plug Walk,3842
1350,2018,Migos,Stir Fry,3848
1351,2018,Cardi B,Be Careful,3856
1352,2018,G-Eazy & Halsey,Him & I,3890
1353,2018,Halsey,Bad At Love,3903
1354,2018,Sheck Wes,Mo Bamba,3909
1355,2018,Lil Dicky Featuring Chris Brown,Freaky Friday,3910
1356,2018,Panic! At The Disco,High Hopes,3913
1357,2018,Lil Baby & Gunna,Drip Too Hard,3918
1358,2018,Post Malone,I Fall Apart,3958
1359,2018,Portugal. The Man,Feel It Still,3972
1360,2018,Bazzi Featuring Camila Cabello,Beautiful,3993
1361,2018,Calvin Harris & Dua Lipa,One Kiss,3997
1362,2018,Cardi B Featuring 21 Savage,Bartier Cardi,4000
1363,2018,Ariana Grande,Breathin,4004
1364,2018,Jason Aldean,You Make It Easy,4037
1365,2018,lovelytheband,Broken,4056
1366,2018,Florida Georgia Line,Simple,4110
1367,2018,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,4120
1368,2018,Halsey,Without Me,4129
1369,2018,MAX Featuring gnash,Lights Down Low,4129
1370,2018,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,4130
1371,2018,Kendrick Lamar Featuring Zacari,Love.,4137
1372,2018,G-Eazy Featuring A$AP Rocky & Cardi B,No Limit,4137
1373,2018,"Migos, Nicki Minaj & Cardi B",MotorSport,4139
1374,2018,Childish Gambino,This Is America,4192
1375,2018,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,4199
1376,2018,Bebe Rexha,I'm A Mess,4215
1377,2018,Thomas Rhett,Marry Me,4218
1378,2018,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,4219
1379,2018,Kodak Black Featuring Travis Scott & Offset,ZEZE,4229
1380,2018,6ix9ine,Gummo,4238
1381,2018,Selena Gomez X Marshmello,Wolves,4242
1382,2018,Kenny Chesney,Get Along,4260
1383,2018,Luke Combs,She Got The Best Of Me,4265
1384,2018,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,4266
1385,2018,Lady Gaga & Bradley Cooper,Shallow,4287
1386,2018,Nicky Jam x J Balvin,X,4293
1387,2018,Charlie Puth,How Long,4297
1388,2018,Cardi B Featuring Kehlani,Ring,4298
1389,2018,Justin Timberlake Featuring Chris Stapleton,Say Something,4326
1390,2018,Luke Combs,One Number Away,4341
1391,2018,Brett Young,Mercy,4344
1392,2018,XXXTENTACION,Moonlight,4351
1393,2018,YoungBoy Never Broke Again,Outside Today,4351
1394,2018,Bad Bunny Featuring Drake,MIA,4357
1395,2018,Drake,I'm Upset,4364
1396,2018,Daddy Yankee,Dura,4366
1397,2018,The Weeknd,Call Out My Name,4378
1398,2018,Khalid,Young Dumb & Broke,4383
1399,2018,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),4386
1400,2019,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),1258
1401,2019,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,1467
1402,2019,Post Malone,Wow.,1539
1403,2019,Billie Eilish,Bad Guy,1610
1404,2019,Sam Smith & Normani,Dancing With A Stranger,1705
1405,2019,Khalid,Talk,1722
1406,2019,Halsey,Without Me,1760
1407,2019,Jonas Brothers,Sucker,1858
1408,2019,Lizzo,Truth Hurts,2233
1409,2019,Marshmello & Bastille,Happier,2386
1410,2019,Ariana Grande,7 Rings,2389
1411,2019,Ed Sheeran & Justin Bieber,I Don't Care,2583
1412,2019,DaBaby,Suge,2587
1413,2019,Chris Brown Featuring Drake,No Guidance,2589
1414,2019,Lewis Capaldi,Someone You Loved,2646
1415,2019,Shawn Mendes & Camila Cabello,Senorita,2674
1416,2019,Panic! At The Disco,High Hopes,2676
1417,2019,Ava Max,Sweet But Psycho,2699
1418,2019,Meek Mill Featuring Drake,Going Bad,2719
1419,2019,Khalid,Better,2845
1420,2019,Lady Gaga & Bradley Cooper,Shallow,2859
1421,2019,Travis Scott,Sicko Mode,2862
1422,2019,Lil Tecca,Ran$om,2923
1423,2019,"benny blanco, Halsey & Khalid",Eastside,2930
1424,2019,J. Cole,Middle Child,3018
1425,2019,Lil Nas X,Panini,3058
1426,2019,Shawn Mendes,If I Can't Have You,3324
1427,2019,Ed Sheeran Featuring Khalid,Beautiful People,3349
1428,2019,Drake Featuring Rick Ross,Money In The Grave,3360
1429,2019,Post Malone Featuring Young Thug,Goodbyes,3425
1430,2019,A Boogie Wit da Hoodie,Look Back At It,3479
1431,2019,Maroon 5 Featuring Cardi B,Girls Like You,3517
1432,2019,SHAED,Trampoline,3545
1433,2019,Polo G Featuring Lil Tjay,Pop Out,3565
1434,2019,Taylor Swift,You Need To Calm Down,3578
1435,2019,Post Malone,Circles,3605
1436,2019,21 Savage,A Lot,3612
1437,2019,Ariana Grande,"Thank U, Next",3615
1438,2019,Luke Combs,Beautiful Crazy,3628
1439,2019,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",3629
1440,2019,Blake Shelton,God's Country,3632
1441,2019,Morgan Wallen,Whiskey Glasses,3648
1442,2019,Dan + Shay,Speechless,3674
1443,2019,Lil Baby & Gunna,Drip Too Hard,3691
1444,2019,Mustard & Migos,Pure Water,3693
1445,2019,Cardi B & Bruno Mars,Please Me,3728
1446,2019,Calboy,Envy Me,3767
1447,2019,Blueface,Thotiana,3775
1448,2019,Luke Combs,Beer Never Broke My Heart,3807
1449,2019,Jonas Brothers,Only Human,3809
1450,2019,Lizzo,Good As Hell,3812
1451,2019,Blanco Brown,The Git Up,3820
1452,2019,"Young Thug, J. Cole & Travis Scott",The London,3823
1453,2019,Panic! At The Disco,"Hey Look Ma, I Made It",3856
1454,2019,Lil Baby & DaBaby,Baby,3889
1455,2019,Sam Smith,How Do You Sleep?,3897
1456,2019,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,3917
1457,2019,Young Thug Featuring Gunna,Hot,3918
1458,2019,Dean Lewis,Be Alright,3921
1459,2019,City Girls,Act Up,3932
1460,2019,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,3933
1461,2019,Taylor Swift Featuring Brendon Urie,ME!,3953
1462,2019,Post Malone,Better Now,3984
1463,2019,5 Seconds Of Summer,Youngblood,3990
1464,2019,Maroon 5,Memories,3993
1465,2019,Wale Featuring Jeremih,On Chill,4006
1466,2019,Taylor Swift,Lover,4009
1467,2019,Cardi B,Money,4010
1468,2019,Lauren Daigle,You Say,4018
1469,2019,Mustard & Roddy Ricch,Ballin',4021
1470,2019,Saweetie,My Type,4022
1471,2019,Pinkfong,Baby Shark,4063
1472,2019,Billie Eilish,Bury A Friend,4076
1473,2019,YNW Melly,Murder On My Mind,4084
1474,2019,Bad Bunny Featuring Drake,MIA,4090
1475,2019,Marshmello & Kane Brown,One Thing Right,4129
1476,2019,Kodak Black Featuring Travis Scott & Offset,ZEZE,4156
1477,2019,Dan + Shay & Justin Bieber,"10,000 Hours",4168
1478,2019,Luke Bryan,Knockin' Boots,4197
1479,2019,Juice WRLD,Lucid Dreams,4200
1480,2019,YK Osiris,Worth It,4209
1481,2019,Travis Scott,HIGHEST IN THE ROOM,4233
1482,2019,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",Hot Girl Summer,4234
1483,2019,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,4236
1484,2019,Juice WRLD & YoungBoy Never Broke Again,Bandit,4286
1485,2019,Billie Eilish,When The Party's Over,4295
1486,2019,Old Dominion,One Man Band,4306
1487,2019,Offset Featuring Cardi B,Clout,4308
1488,2019,Luke Combs,Even Though I'm Leaving,4318
1489,2019,Lee Brice,Rumor,4321
1490,2019,Selena Gomez,Lose You To Love Me,4334
1491,2019,Thomas Rhett,Look What God Gave Her,4341
1492,2019,Megan Thee Stallion Featuring DaBaby,Cash Shit,4349
1493,2019,Kane Brown,Good As You,4359
1494,2019,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,4360
1495,2019,NF,Time,4384
1496,2019,DaBaby,BOP,4400
1497,2019,Chris Brown Featuring Gunna,Heat,4420
1498,2019,Post Malone Featuring Ozzy Osbourne & Travis Scott,Take What You Want,4423
1499,2019,Tones And I,Dance Monkey,4426
1500,2020,The Weeknd,Blinding Lights,506
1501,2020,Gabby Barrett Featuring Charlie Puth,I Hope,1260
1502,2020,Post Malone,Circles,1274
1503,2020,Harry Styles,Adore You,1385
1504,2020,Dua Lipa,Don't Start Now,1511
1505,2020,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",Whats Poppin,2011
1506,2020,Future Featuring Drake,Life Is Good,2037
1507,2020,DaBaby Featuring Roddy Ricch,Rockstar,2041
1508,2020,Roddy Ricch,The Box,2149
1509,2020,Maren Morris,The Bones,2207
1510,2020,Lewis Capaldi,Before You Go,2413
1511,2020,SAINt JHN,Roses,2467
1512,2020,Doja Cat Featuring Nicki Minaj,Say So,2497
1513,2020,Justin Bieber Featuring Quavo,Intentions,2622
1514,2020,Chris Brown & Young Thug,Go Crazy,2703
1515,2020,Harry Styles,Watermelon Sugar,2775
1516,2020,Lil Mosey,Blueberry Faygo,2787
1517,2020,Megan Thee Stallion,Savage,2874
1518,2020,Dua Lipa,Break My Heart,2875
1519,2020,Trevor Daniel,Falling,2928
1520,2020,Maroon 5,Memories,3000
1521,2020,Jawsh 685 x Jason Derulo,Savage Love (Laxed - Siren Beat),3064
1522,2020,Billie Eilish,Everything I Wanted,3135
1523,2020,Morgan Wallen,Chasin' You,3142
1524,2020,Pop Smoke Featuring Lil Baby & DaBaby,For The Night,3164
1525,2020,Roddy Ricch Featuring Mustard,High Fashion,3264
1526,2020,blackbear,Hot Girl Bummer,3286
1527,2020,Tones And I,Dance Monkey,3350
1528,2020,Lewis Capaldi,Someone You Loved,3358
1529,2020,24kGoldn Featuring iann dior,Mood,3413
1530,2020,Drake Featuring Lil Durk,Laugh Now Cry Later,3445
1531,2020,Powfu Featuring beabadoobee,Death Bed,3456
1532,2020,Camila Cabello Featuring DaBaby,My Oh My,3460
1533,2020,Cardi B Featuring Megan Thee Stallion,WAP,3505
1534,2020,BTS,Dynamite,3606
1535,2020,Mustard & Roddy Ricch,Ballin',3630
1536,2020,Arizona Zervas,Roxanne,3634
1537,2020,Juice WRLD x Marshmello,Come & Go,3693
1538,2020,Drake,Toosie Slide,3747
1539,2020,The Weeknd,Heartless,3763
1540,2020,Internet Money & Gunna Featuring Don Toliver & NAV,Lemonade,3768
1541,2020,Dan + Shay & Justin Bieber,"10,000 Hours",3784
1542,2020,Jason Aldean,Got What I Got,3788
1543,2020,Kane Brown With Swae Lee & Khalid,Be Like That,3806
1544,2020,Lady Gaga & Ariana Grande,Rain On Me,3806
1545,2020,Blake Shelton Duet With Gwen Stefani,Nobody But You,3846
1546,2020,Pop Smoke Featuring 50 Cent & Roddy Ricch,The Woo,3893
1547,2020,Lil Baby & 42 Dugg,We Paid,3897
1548,2020,JP Saxe Featuring Julia Michaels,If The World Was Ending,3910
1549,2020,Lee Brice,One Of Them Girls,3920
1550,2020,DaBaby,BOP,3923
1551,2020,AJR,Bang!,3937
