,date,rank,artist,song,year
17,2013-02-09,18,Faith Evans,Tears Of Joy,2013
18,2013-02-09,19,Trey Songz,Fumble,2013
19,2013-02-09,20,Rihanna Featuring A$AP Rocky,Cockiness (Love It),2013
20,2013-02-09,21,R. Kelly,When A Man Lies,2013
21,2013-02-09,22,Trey Songz,Simply Amazing,2013
22,2013-02-09,23,Eric Benet,News For You,2013
23,2013-02-09,24,Frank Ocean,Pyramids,2013
24,2013-02-09,25,Drake,Doing It Wrong,2013
0,2013-02-16,1,Rihanna,Diamonds,2013
1,2013-02-16,2,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
2,2013-02-16,3,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
3,2013-02-16,4,Rihanna,Pour It Up,2013
4,2013-02-16,5,Miguel,Adorn,2013
5,2013-02-16,6,Frank Ocean,Thinkin Bout You,2013
6,2013-02-16,7,The Weeknd,Wicked Games,2013
7,2013-02-16,8,Jonn Hart Featuring IamSU!,Who Booty,2013
8,2013-02-16,9,Chris Brown,Don't Judge Me,2013
9,2013-02-16,10,Rihanna Featuring Future,Loveeeeeee Song,2013
10,2013-02-16,11,Miguel,Do You...,2013
11,2013-02-16,12,Keyshia Cole,Trust And Believe,2013
12,2013-02-16,13,Tamar Braxton,Love And War,2013
13,2013-02-16,14,Charlie Wilson,My Love Is All I Have,2013
14,2013-02-16,15,Alicia Keys,Brand New Me,2013
15,2013-02-16,16,Avant Featuring KeKe Wyatt,You & I,2013
16,2013-02-16,17,Omarion & Wale,M.I.A.,2013
17,2013-02-16,18,Trey Songz,Simply Amazing,2013
18,2013-02-16,19,Trey Songz,Fumble,2013
19,2013-02-16,20,Faith Evans,Tears Of Joy,2013
20,2013-02-16,21,Rihanna Featuring A$AP Rocky,Cockiness (Love It),2013
21,2013-02-16,22,R. Kelly,When A Man Lies,2013
22,2013-02-16,23,Eric Benet,News For You,2013
23,2013-02-16,24,Frank Ocean,Pyramids,2013
24,2013-02-16,25,Drake,Doing It Wrong,2013
0,2013-03-30,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-03-30,2,Rihanna,Pour It Up,2013
2,2013-03-30,3,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
3,2013-03-30,4,Rihanna,Diamonds,2013
4,2013-03-30,5,Miguel,Adorn,2013
5,2013-03-30,6,Rihanna Featuring Future,Loveeeeeee Song,2013
6,2013-03-30,7,Emeli Sande,Next To Me,2013
7,2013-03-30,8,Tamar Braxton,Love And War,2013
8,2013-03-30,9,The Weeknd,Wicked Games,2013
9,2013-03-30,10,Kelly Rowland,Kisses Down Low,2013
10,2013-03-30,11,Jonn Hart Featuring IamSU!,Who Booty,2013
11,2013-03-30,12,Trey Songz,Simply Amazing,2013
12,2013-03-30,13,Justin Bieber Featuring Drake,Right Here,2013
13,2013-03-30,14,Keyshia Cole,Trust And Believe,2013
14,2013-03-30,15,Alicia Keys,Brand New Me,2013
15,2013-03-30,16,Ciara,Body Party,2013
16,2013-03-30,17,Trey Songz,Fumble,2013
17,2013-03-30,18,Mindless Behavior,Keep Her On The Low,2013
18,2013-03-30,19,Tamela Mann,Take Me To The King,2013
19,2013-03-30,20,Charlie Wilson,My Love Is All I Have,2013
20,2013-03-30,21,Omarion & Wale,M.I.A.,2013
21,2013-03-30,22,Avant Featuring KeKe Wyatt,You & I,2013
22,2013-03-30,23,Fantasia,Lose To Win,2013
23,2013-03-30,24,Miguel,Do You...,2013
24,2013-03-30,25,Kat Dahlia,Gangsta,2013
0,2013-03-16,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-03-16,2,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
2,2013-03-16,3,Rihanna,Pour It Up,2013
3,2013-03-16,4,Rihanna,Diamonds,2013
4,2013-03-16,5,Miguel,Adorn,2013
5,2013-03-16,6,Rihanna Featuring Future,Loveeeeeee Song,2013
6,2013-03-16,7,The Weeknd,Wicked Games,2013
7,2013-03-16,8,Frank Ocean,Thinkin Bout You,2013
8,2013-03-16,9,Emeli Sande,Next To Me,2013
9,2013-03-16,10,Jonn Hart Featuring IamSU!,Who Booty,2013
10,2013-03-16,11,Tamar Braxton,Love And War,2013
11,2013-03-16,12,Trey Songz,Simply Amazing,2013
12,2013-03-16,13,Kelly Rowland,Kisses Down Low,2013
13,2013-03-16,14,Keyshia Cole,Trust And Believe,2013
14,2013-03-16,15,Alicia Keys,Brand New Me,2013
15,2013-03-16,16,Charlie Wilson,My Love Is All I Have,2013
16,2013-03-16,17,Avant Featuring KeKe Wyatt,You & I,2013
17,2013-03-16,18,Trey Songz,Fumble,2013
18,2013-03-16,19,Miguel,Do You...,2013
19,2013-03-16,20,Omarion & Wale,M.I.A.,2013
20,2013-03-16,21,Jay Z Kanye West,Who Gon Stop Me,2013
21,2013-03-16,22,RaVaughn Featuring Wale,Better Be Good,2013
22,2013-03-16,23,Sevyn Streeter,I Like It,2013
23,2013-03-16,24,Rihanna Featuring Chris Brown,Nobodys Business,2013
24,2013-03-16,25,Faith Evans,Tears Of Joy,2013
0,2013-03-09,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-03-09,2,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
2,2013-03-09,3,Rihanna,Pour It Up,2013
3,2013-03-09,4,Rihanna,Diamonds,2013
4,2013-03-09,5,Miguel,Adorn,2013
5,2013-03-09,6,The Weeknd,Wicked Games,2013
6,2013-03-09,7,Rihanna Featuring Future,Loveeeeeee Song,2013
7,2013-03-09,8,Frank Ocean,Thinkin Bout You,2013
8,2013-03-09,9,Jonn Hart Featuring IamSU!,Who Booty,2013
9,2013-03-09,10,Chris Brown,Don't Judge Me,2013
10,2013-03-09,11,Tamar Braxton,Love And War,2013
11,2013-03-09,12,Emeli Sande,Next To Me,2013
12,2013-03-09,13,Alicia Keys,Brand New Me,2013
13,2013-03-09,14,Keyshia Cole,Trust And Believe,2013
14,2013-03-09,15,Trey Songz,Simply Amazing,2013
15,2013-03-09,16,Kelly Rowland,Kisses Down Low,2013
16,2013-03-09,17,Charlie Wilson,My Love Is All I Have,2013
17,2013-03-09,18,Mariah Carey,Almost Home,2013
18,2013-03-09,19,Miguel,Do You...,2013
19,2013-03-09,20,Trey Songz,Fumble,2013
20,2013-03-09,21,Avant Featuring KeKe Wyatt,You & I,2013
21,2013-03-09,22,Omarion & Wale,M.I.A.,2013
22,2013-03-09,23,Rihanna Featuring Chris Brown,Nobodys Business,2013
23,2013-03-09,24,Mindless Behavior,Keep Her On The Low,2013
24,2013-03-09,25,Faith Evans,Tears Of Joy,2013
0,2013-03-23,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-03-23,2,Rihanna,Pour It Up,2013
2,2013-03-23,3,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
3,2013-03-23,4,Rihanna,Diamonds,2013
4,2013-03-23,5,Miguel,Adorn,2013
5,2013-03-23,6,Rihanna Featuring Future,Loveeeeeee Song,2013
6,2013-03-23,7,Emeli Sande,Next To Me,2013
7,2013-03-23,8,The Weeknd,Wicked Games,2013
8,2013-03-23,9,Jonn Hart Featuring IamSU!,Who Booty,2013
9,2013-03-23,10,Frank Ocean,Thinkin Bout You,2013
10,2013-03-23,11,Tamar Braxton,Love And War,2013
11,2013-03-23,12,Kelly Rowland,Kisses Down Low,2013
12,2013-03-23,13,Trey Songz,Simply Amazing,2013
13,2013-03-23,14,Justin Bieber Featuring Drake,Right Here,2013
14,2013-03-23,15,Alicia Keys,Brand New Me,2013
15,2013-03-23,16,Keyshia Cole,Trust And Believe,2013
16,2013-03-23,17,Charlie Wilson,My Love Is All I Have,2013
17,2013-03-23,18,Trey Songz,Fumble,2013
18,2013-03-23,19,Avant Featuring KeKe Wyatt,You & I,2013
19,2013-03-23,20,Omarion & Wale,M.I.A.,2013
20,2013-03-23,21,Mindless Behavior,Keep Her On The Low,2013
21,2013-03-23,22,Miguel,Do You...,2013
22,2013-03-23,23,Fantasia,Lose To Win,2013
23,2013-03-23,24,The-Dream Featuring Fabolous,Slow It Down,2013
24,2013-03-23,25,Sevyn Streeter,I Like It,2013
0,2013-04-13,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-04-13,2,Rihanna,Pour It Up,2013
2,2013-04-13,3,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
3,2013-04-13,4,Rihanna,Diamonds,2013
4,2013-04-13,5,Miguel,Adorn,2013
5,2013-04-13,6,Emeli Sande,Next To Me,2013
6,2013-04-13,7,Rihanna Featuring Future,Loveeeeeee Song,2013
7,2013-04-13,8,Tamar Braxton,Love And War,2013
8,2013-04-13,9,Kelly Rowland,Kisses Down Low,2013
9,2013-04-13,10,Justin Timberlake,Pusher Love Girl,2013
10,2013-04-13,11,Justin Timberlake,Don't Hold The Wall,2013
11,2013-04-13,12,Justin Bieber Featuring Drake,Right Here,2013
12,2013-04-13,13,Justin Timberlake,Strawberry Bubblegum,2013
13,2013-04-13,14,Justin Timberlake,That Girl,2013
14,2013-04-13,15,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,2013
15,2013-04-13,16,Justin Timberlake,Tunnel Vision,2013
16,2013-04-13,17,Justin Timberlake,Let The Groove Get In,2013
17,2013-04-13,18,Trey Songz,Simply Amazing,2013
18,2013-04-13,19,Justin Timberlake,Blue Ocean Floor,2013
19,2013-04-13,20,Justin Timberlake,Spaceship Coupe,2013
20,2013-04-13,21,Trey Songz,Fumble,2013
21,2013-04-13,22,Avant Featuring KeKe Wyatt,You & I,2013
22,2013-04-13,23,Keyshia Cole,Trust And Believe,2013
23,2013-04-13,24,Fantasia,Lose To Win,2013
24,2013-04-13,25,Tamela Mann,Take Me To The King,2013
0,2013-04-06,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-04-06,2,Rihanna,Pour It Up,2013
2,2013-04-06,3,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
3,2013-04-06,4,Rihanna,Diamonds,2013
4,2013-04-06,5,Miguel,Adorn,2013
5,2013-04-06,6,Rihanna Featuring Future,Loveeeeeee Song,2013
6,2013-04-06,7,Emeli Sande,Next To Me,2013
7,2013-04-06,8,Justin Timberlake,Pusher Love Girl,2013
8,2013-04-06,9,Tamar Braxton,Love And War,2013
9,2013-04-06,10,Kelly Rowland,Kisses Down Low,2013
10,2013-04-06,11,Justin Timberlake,That Girl,2013
11,2013-04-06,12,Justin Timberlake,Don't Hold The Wall,2013
12,2013-04-06,13,Justin Timberlake,Strawberry Bubblegum,2013
13,2013-04-06,14,Justin Timberlake,Let The Groove Get In,2013
14,2013-04-06,15,Justin Timberlake,Tunnel Vision,2013
15,2013-04-06,16,Justin Bieber Featuring Drake,Right Here,2013
16,2013-04-06,17,Justin Timberlake,Blue Ocean Floor,2013
17,2013-04-06,18,Trey Songz,Simply Amazing,2013
18,2013-04-06,19,Justin Timberlake,Spaceship Coupe,2013
19,2013-04-06,20,Kid Cudi,Immortal,2013
20,2013-04-06,21,Trey Songz,Fumble,2013
21,2013-04-06,22,Keyshia Cole,Trust And Believe,2013
22,2013-04-06,23,Miguel,Do You...,2013
23,2013-04-06,24,Avant Featuring KeKe Wyatt,You & I,2013
24,2013-04-06,25,Alicia Keys,Brand New Me,2013
0,2013-03-02,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-03-02,2,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
2,2013-03-02,3,Rihanna,Diamonds,2013
3,2013-03-02,4,Rihanna,Pour It Up,2013
4,2013-03-02,5,Miguel,Adorn,2013
5,2013-03-02,6,The Weeknd,Wicked Games,2013
6,2013-03-02,7,Frank Ocean,Thinkin Bout You,2013
7,2013-03-02,8,Rihanna Featuring Future,Loveeeeeee Song,2013
8,2013-03-02,9,Jonn Hart Featuring IamSU!,Who Booty,2013
9,2013-03-02,10,Chris Brown,Don't Judge Me,2013
10,2013-03-02,11,Tamar Braxton,Love And War,2013
11,2013-03-02,12,Emeli Sande,Next To Me,2013
12,2013-03-02,13,Keyshia Cole,Trust And Believe,2013
13,2013-03-02,14,Alicia Keys,Brand New Me,2013
14,2013-03-02,15,Miguel,Do You...,2013
15,2013-03-02,16,Trey Songz,Simply Amazing,2013
16,2013-03-02,17,Avant Featuring KeKe Wyatt,You & I,2013
17,2013-03-02,18,Charlie Wilson,My Love Is All I Have,2013
18,2013-03-02,19,Kelly Rowland,Kisses Down Low,2013
19,2013-03-02,20,Trey Songz,Fumble,2013
20,2013-03-02,21,Omarion & Wale,M.I.A.,2013
21,2013-03-02,22,Frank Ocean,Pyramids,2013
22,2013-03-02,23,Rihanna Featuring Chris Brown,Nobodys Business,2013
23,2013-03-02,24,Frank Ocean,Forrest Gump,2013
24,2013-03-02,25,Faith Evans,Tears Of Joy,2013
0,2013-05-04,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-05-04,2,Rihanna,Pour It Up,2013
2,2013-05-04,3,Emeli Sande,Next To Me,2013
3,2013-05-04,4,Chris Brown,Fine China,2013
4,2013-05-04,5,Miguel,Adorn,2013
5,2013-05-04,6,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
6,2013-05-04,7,Rihanna,Diamonds,2013
7,2013-05-04,8,Rihanna Featuring Future,Loveeeeeee Song,2013
8,2013-05-04,9,Tamar Braxton,Love And War,2013
9,2013-05-04,10,Kelly Rowland,Kisses Down Low,2013
10,2013-05-04,11,Miguel,How Many Drinks?,2013
11,2013-05-04,12,Ray J Featuring Bobby Brackins,I Hit It First,2013
12,2013-05-04,13,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,2013
13,2013-05-04,14,Sean Kingston Featuring Chris Brown & Wiz Khalifa,Beat It,2013
14,2013-05-04,15,Fantasia,Lose To Win,2013
15,2013-05-04,16,Ciara,Body Party,2013
16,2013-05-04,17,Kat Dahlia,Gangsta,2013
17,2013-05-04,18,Justin Timberlake,Pusher Love Girl,2013
18,2013-05-04,19,Tamela Mann,Take Me To The King,2013
19,2013-05-04,20,Jeremih Featuring Lil Wayne & Natasha Mosley,All The Time,2013
20,2013-05-04,21,B. Smyth Featuring 2 Chainz,Leggo,2013
21,2013-05-04,22,Sevyn Streeter,I Like It,2013
22,2013-05-04,23,Alicia Keys Duet With Maxwell,Fire We Make,2013
23,2013-05-04,24,Anthony Hamilton,Best Of Me,2013
24,2013-05-04,25,T.Rone,Hello Love (F.U.),2013
0,2013-05-11,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-05-11,2,Ciara,Body Party,2013
2,2013-05-11,3,Emeli Sande,Next To Me,2013
3,2013-05-11,4,Rihanna,Pour It Up,2013
4,2013-05-11,5,Chris Brown,Fine China,2013
5,2013-05-11,6,Miguel,Adorn,2013
6,2013-05-11,7,Rihanna,Diamonds,2013
7,2013-05-11,8,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
8,2013-05-11,9,Tamar Braxton,Love And War,2013
9,2013-05-11,10,Rihanna Featuring Future,Loveeeeeee Song,2013
10,2013-05-11,11,Kelly Rowland,Kisses Down Low,2013
11,2013-05-11,12,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,2013
12,2013-05-11,13,Miguel,How Many Drinks?,2013
13,2013-05-11,14,Fantasia,Lose To Win,2013
14,2013-05-11,15,Alicia Keys Duet With Maxwell,Fire We Make,2013
15,2013-05-11,16,Sean Kingston Featuring Chris Brown & Wiz Khalifa,Beat It,2013
16,2013-05-11,17,Kat Dahlia,Gangsta,2013
17,2013-05-11,18,Justin Timberlake,Pusher Love Girl,2013
18,2013-05-11,19,Ray J Featuring Bobby Brackins,I Hit It First,2013
19,2013-05-11,20,B. Smyth Featuring 2 Chainz,Leggo,2013
20,2013-05-11,21,Sevyn Streeter,I Like It,2013
21,2013-05-11,22,Tamela Mann,Take Me To The King,2013
22,2013-05-11,23,Anthony Hamilton,Best Of Me,2013
23,2013-05-11,24,Fantasia Featuring Kelly Rowland & Missy Elliott,Without Me,2013
24,2013-05-11,25,Jeremih Featuring Lil Wayne & Natasha Mosley,All The Time,2013
0,2013-05-18,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-05-18,2,Emeli Sande,Next To Me,2013
2,2013-05-18,3,Chris Brown,Fine China,2013
3,2013-05-18,4,Rihanna,Pour It Up,2013
4,2013-05-18,5,Ciara,Body Party,2013
5,2013-05-18,6,Miguel,Adorn,2013
6,2013-05-18,7,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,2013
7,2013-05-18,8,Rihanna,Diamonds,2013
8,2013-05-18,9,Tamar Braxton,Love And War,2013
9,2013-05-18,10,Rihanna Featuring Future,Loveeeeeee Song,2013
10,2013-05-18,11,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
11,2013-05-18,12,Ray J Featuring Bobby Brackins,I Hit It First,2013
12,2013-05-18,13,Kelly Rowland,Kisses Down Low,2013
13,2013-05-18,14,Sean Kingston Featuring Chris Brown & Wiz Khalifa,Beat It,2013
14,2013-05-18,15,Miguel,How Many Drinks?,2013
15,2013-05-18,16,Mariah Carey Featuring Miguel,#Beautiful,2013
16,2013-05-18,17,Fantasia,Lose To Win,2013
17,2013-05-18,18,B. Smyth Featuring 2 Chainz,Leggo,2013
18,2013-05-18,19,Alicia Keys Duet With Maxwell,Fire We Make,2013
19,2013-05-18,20,Kat Dahlia,Gangsta,2013
20,2013-05-18,21,Janelle Monae Featuring Erykah Badu,Q.U.E.E.N.,2013
21,2013-05-18,22,Justin Timberlake,Pusher Love Girl,2013
22,2013-05-18,23,Sevyn Streeter,I Like It,2013
23,2013-05-18,24,Tamela Mann,Take Me To The King,2013
24,2013-05-18,25,Anthony Hamilton,Best Of Me,2013
0,2013-04-27,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-04-27,2,Rihanna,Pour It Up,2013
2,2013-04-27,3,Ray J Featuring Bobby Brackins,I Hit It First,2013
3,2013-04-27,4,Chris Brown,Fine China,2013
4,2013-04-27,5,Emeli Sande,Next To Me,2013
5,2013-04-27,6,Miguel,Adorn,2013
6,2013-04-27,7,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
7,2013-04-27,8,Rihanna,Diamonds,2013
8,2013-04-27,9,Rihanna Featuring Future,Loveeeeeee Song,2013
9,2013-04-27,10,Tamar Braxton,Love And War,2013
10,2013-04-27,11,Kelly Rowland,Kisses Down Low,2013
11,2013-04-27,12,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,2013
12,2013-04-27,13,Justin Timberlake,Pusher Love Girl,2013
13,2013-04-27,14,Miguel,How Many Drinks?,2013
14,2013-04-27,15,Tamela Mann,Take Me To The King,2013
15,2013-04-27,16,B. Smyth Featuring 2 Chainz,Leggo,2013
16,2013-04-27,17,Ciara,Body Party,2013
17,2013-04-27,18,Fantasia,Lose To Win,2013
18,2013-04-27,19,Sevyn Streeter,I Like It,2013
19,2013-04-27,20,Kat Dahlia,Gangsta,2013
20,2013-04-27,21,Alicia Keys Duet With Maxwell,Fire We Make,2013
21,2013-04-27,22,Anthony Hamilton,Best Of Me,2013
22,2013-04-27,23,T.Rone,Hello Love (F.U.),2013
23,2013-04-27,24,Justin Bieber Featuring Drake,Right Here,2013
24,2013-04-27,25,Trey Songz,Fumble,2013
0,2013-04-20,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-04-20,2,Rihanna,Pour It Up,2013
2,2013-04-20,3,Alicia Keys Featuring Nicki Minaj,Girl On Fire,2013
3,2013-04-20,4,Chris Brown,Fine China,2013
4,2013-04-20,5,Emeli Sande,Next To Me,2013
5,2013-04-20,6,Rihanna,Diamonds,2013
6,2013-04-20,7,Miguel,Adorn,2013
7,2013-04-20,8,Rihanna Featuring Future,Loveeeeeee Song,2013
8,2013-04-20,9,Tamar Braxton,Love And War,2013
9,2013-04-20,10,Kelly Rowland,Kisses Down Low,2013
10,2013-04-20,11,Justin Timberlake,Pusher Love Girl,2013
11,2013-04-20,12,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,2013
12,2013-04-20,13,Justin Bieber Featuring Drake,Right Here,2013
13,2013-04-20,14,B. Smyth Featuring 2 Chainz,Leggo,2013
14,2013-04-20,15,Justin Timberlake,Don't Hold The Wall,2013
15,2013-04-20,16,Justin Timberlake,Strawberry Bubblegum,2013
16,2013-04-20,17,Justin Timberlake,That Girl,2013
17,2013-04-20,18,Ciara,Body Party,2013
18,2013-04-20,19,Sevyn Streeter,I Like It,2013
19,2013-04-20,20,Tamela Mann,Take Me To The King,2013
20,2013-04-20,21,Avant Featuring KeKe Wyatt,You & I,2013
21,2013-04-20,22,Fantasia,Lose To Win,2013
22,2013-04-20,23,Trey Songz,Fumble,2013
23,2013-04-20,24,Miguel,How Many Drinks?,2013
24,2013-04-20,25,Keyshia Cole,Trust And Believe,2013
0,2013-05-25,1,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
1,2013-05-25,2,Mariah Carey Featuring Miguel,#Beautiful,2013
2,2013-05-25,3,Emeli Sande,Next To Me,2013
3,2013-05-25,4,Chris Brown,Fine China,2013
4,2013-05-25,5,Rihanna,Pour It Up,2013
5,2013-05-25,6,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,2013
6,2013-05-25,7,Ciara,Body Party,2013
7,2013-05-25,8,Miguel,Adorn,2013
8,2013-05-25,9,Tamar Braxton,Love And War,2013
9,2013-05-25,10,Rihanna,Diamonds,2013
10,2013-05-25,11,Rihanna Featuring Future,Loveeeeeee Song,2013
11,2013-05-25,12,Kelly Rowland,Kisses Down Low,2013
12,2013-05-25,13,Sean Kingston Featuring Chris Brown & Wiz Khalifa,Beat It,2013
13,2013-05-25,14,Miguel,How Many Drinks?,2013
14,2013-05-25,15,Ray J Featuring Bobby Brackins,I Hit It First,2013
15,2013-05-25,16,Tamar Braxton,The One,2013
16,2013-05-25,17,Kat Dahlia,Gangsta,2013
17,2013-05-25,18,B. Smyth Featuring 2 Chainz,Leggo,2013
18,2013-05-25,19,Fantasia,Lose To Win,2013
19,2013-05-25,20,Alicia Keys Duet With Maxwell,Fire We Make,2013
20,2013-05-25,21,Justin Timberlake,Pusher Love Girl,2013
21,2013-05-25,22,Sevyn Streeter,I Like It,2013
22,2013-05-25,23,Tamela Mann,Take Me To The King,2013
23,2013-05-25,24,Jeremih Featuring Lil Wayne & Natasha Mosley,All The Time,2013
24,2013-05-25,25,Anthony Hamilton,Best Of Me,2013
0,2013-06-01,1,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,2013
1,2013-06-01,2,Mariah Carey Featuring Miguel,#Beautiful,2013
2,2013-06-01,3,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
3,2013-06-01,4,Emeli Sande,Next To Me,2013
4,2013-06-01,5,Chris Brown,Fine China,2013
5,2013-06-01,6,Ciara,Body Party,2013
6,2013-06-01,7,Rihanna,Pour It Up,2013
7,2013-06-01,8,Miguel,Adorn,2013
8,2013-06-01,9,Rihanna,Diamonds,2013
9,2013-06-01,10,Sean Kingston Featuring Chris Brown & Wiz Khalifa,Beat It,2013
10,2013-06-01,11,Miguel,How Many Drinks?,2013
11,2013-06-01,12,Kelly Rowland,Kisses Down Low,2013
12,2013-06-01,13,Candice Glover,I Am Beautiful,2013
13,2013-06-01,14,Kat Dahlia,Gangsta,2013
14,2013-06-01,15,B. Smyth Featuring 2 Chainz,Leggo,2013
15,2013-06-01,16,Fantasia,Lose To Win,2013
16,2013-06-01,17,Alicia Keys Duet With Maxwell,Fire We Make,2013
17,2013-06-01,18,Tamela Mann,Take Me To The King,2013
18,2013-06-01,19,Ray J Featuring Bobby Brackins,I Hit It First,2013
19,2013-06-01,20,Fantasia Featuring Kelly Rowland & Missy Elliott,Without Me,2013
20,2013-06-01,21,Sevyn Streeter,I Like It,2013
21,2013-06-01,22,Anthony Hamilton,Best Of Me,2013
22,2013-06-01,23,Tamar Braxton,The One,2013
23,2013-06-01,24,Justin Timberlake,Pusher Love Girl,2013
24,2013-06-01,25,Jeremih Featuring Lil Wayne & Natasha Mosley,All The Time,2013
0,2013-06-15,1,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,2013
1,2013-06-15,2,Mariah Carey Featuring Miguel,#Beautiful,2013
2,2013-06-15,3,Emeli Sande,Next To Me,2013
3,2013-06-15,4,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
4,2013-06-15,5,Chris Brown,Fine China,2013
5,2013-06-15,6,Ciara,Body Party,2013
6,2013-06-15,7,Rihanna,Pour It Up,2013
7,2013-06-15,8,Sean Kingston Featuring Chris Brown & Wiz Khalifa,Beat It,2013
8,2013-06-15,9,Kelly Rowland,Kisses Down Low,2013
9,2013-06-15,10,Miguel,How Many Drinks?,2013
10,2013-06-15,11,Alicia Keys Duet With Maxwell,Fire We Make,2013
11,2013-06-15,12,B. Smyth Featuring 2 Chainz,Leggo,2013
12,2013-06-15,13,Fantasia,Lose To Win,2013
13,2013-06-15,14,Kat Dahlia,Gangsta,2013
14,2013-06-15,15,Fantasia Featuring Kelly Rowland & Missy Elliott,Without Me,2013
15,2013-06-15,16,Tamar Braxton,The One,2013
16,2013-06-15,17,Kelly Rowland,Dirty Laundry,2013
17,2013-06-15,18,Anthony Hamilton,Best Of Me,2013
18,2013-06-15,19,Jeremih Featuring Lil Wayne & Natasha Mosley,All The Time,2013
19,2013-06-15,20,Tamela Mann,Take Me To The King,2013
20,2013-06-15,21,Ray J Featuring Bobby Brackins,I Hit It First,2013
21,2013-06-15,22,John Legend Featuring Rick Ross,Who Do We Think We Are,2013
22,2013-06-15,23,Justin Timberlake,Pusher Love Girl,2013
23,2013-06-15,24,T.Rone,Hello Love (F.U.),2013
24,2013-06-15,25,Sevyn Streeter,I Like It,2013
0,2013-07-20,1,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,2013
1,2013-07-20,2,Mariah Carey Featuring Miguel,#Beautiful,2013
2,2013-07-20,3,Ciara,Body Party,2013
3,2013-07-20,4,Justin Timberlake Featuring JAY Z,Suit & Tie,2013
4,2013-07-20,5,Ciara Featuring Nicki Minaj,I'm Out,2013
5,2013-07-20,6,Sean Kingston Featuring Chris Brown & Wiz Khalifa,Beat It,2013
6,2013-07-20,7,Emeli Sande,Next To Me,2013
7,2013-07-20,8,Miguel,How Many Drinks?,2013
8,2013-07-20,9,Fantasia Featuring Kelly Rowland & Missy Elliott,Without Me,2013
9,2013-07-20,10,Chris Brown,Fine China,2013
10,2013-07-20,11,Chris Brown Featuring Aaliyah,Don't Think They Know,2013
11,2013-07-20,12,Tamar Braxton,The One,2013
12,2013-07-20,13,Mario Featuring Nicki Minaj,Somebody Else,2013
13,2013-07-20,14,Alicia Keys Duet With Maxwell,Fire We Make,2013
14,2013-07-20,15,Justin Timberlake,Tunnel Vision,2013
15,2013-07-20,16,Kelly Rowland,Dirty Laundry,2013
16,2013-07-20,17,Fantasia,Lose To Win,2013
17,2013-07-20,18,Joe,I'd Rather Have A Love,2013
18,2013-07-20,19,Anthony Hamilton,Best Of Me,2013
19,2013-07-20,20,Robin Thicke Featuring Kendrick Lamar,Give It 2 U,2013
20,2013-07-20,21,August Alsina Featuring Trinidad James,I Luv This Sh*t,2013
21,2013-07-20,22,Jaheim,Age Ain't A Factor,2013
22,2013-07-20,23,Chrisette Michele,A Couple Of Forevers,2013
23,2013-07-20,24,Jeremih Featuring Lil Wayne & Natasha Mosley,All The Time,2013
