,date,rank,artist,song,year
46,2017-06-10,47,Hardwell & Austin Mahone,Creatures Of The Night,2017
47,2017-06-10,48,The Chainsmokers Featuring Florida Georgia Line,Last Day Alive,2017
48,2017-06-10,49,3LAU Featuring Yeah Boy,On My Mind,2017
49,2017-06-10,50,StoneBridge Featuring Seri,Turn It Down For What,2017
0,2017-07-01,1,The Chainsmokers & Coldplay,Something Just Like This,2017
1,2017-07-01,2,Zedd & Alessia Cara,Stay,2017
2,2017-07-01,3,Kygo x Selena Gomez,It Ain't Me,2017
3,2017-07-01,4,David Guetta Featuring Justin Bieber,2U,2017
4,2017-07-01,5,The Chainsmokers Featuring Halsey,Closer,2017
5,2017-07-01,6,Calvin Harris Featuring Frank Ocean & Migos,Slide,2017
6,2017-07-01,7,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,2017
7,2017-07-01,8,The Chainsmokers,Paris,2017
8,2017-07-01,9,Katy Perry Featuring Nicki Minaj,Swish Swish,2017
9,2017-07-01,10,DJ Snake Featuring Justin Bieber,Let Me Love You,2017
10,2017-07-01,11,Cheat Codes Featuring Demi Lovato,No Promises,2017
11,2017-07-01,12,Clean Bandit Featuring Zara Larsson,Symphony,2017
12,2017-07-01,13,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",Know No Better,2017
13,2017-07-01,14,Martin Garrix & Dua Lipa,Scared To Be Lonely,2017
14,2017-07-01,15,Calvin Harris Featuring Future & Khalid,Rollin,2017
15,2017-07-01,16,Martin Garrix x Troye Sivan,There For You,2017
16,2017-07-01,17,Kygo & Ellie Goulding,First Time,2017
17,2017-07-01,18,Jonas Blue Featuring William Singe,Mama,2017
18,2017-07-01,19,Starley,Call On Me,2017
19,2017-07-01,20,Axwell & Ingrosso,More Than You Know,2017
20,2017-07-01,21,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
21,2017-07-01,22,Jax Jones Featuring RAYE,You Don't Know Me,2017
22,2017-07-01,23,Marshmello,Moving On,2017
23,2017-07-01,24,Bag Raiders,Shooting Stars,2017
24,2017-07-01,25,The Chainsmokers,Young,2017
25,2017-07-01,26,Major Lazer Featuring PARTYNEXTDOOR & Nicki Minaj,Run Up,2017
26,2017-07-01,27,The Chainsmokers,The One,2017
27,2017-07-01,28,Gryffin And ILLENIUM Featuring Daya,Feel Good,2017
28,2017-07-01,29,The Chainsmokers Featuring Florida Georgia Line,Last Day Alive,2017
29,2017-07-01,30,Lost Kings Featuring Ally Brooke & A$AP Ferg,Look At Us Now,2017
30,2017-07-01,31,"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",Heatstroke,2017
31,2017-07-01,32,Galantis,Hunter,2017
32,2017-07-01,33,Gorillaz Featuring D.R.A.M.,Andromeda,2017
33,2017-07-01,34,The Chainsmokers,Break Up Every Night,2017
34,2017-07-01,35,The Chainsmokers Featuring Emily Warren,My Type,2017
35,2017-07-01,36,Joe Bermudez Featuring Megn,Ghosting,2017
36,2017-07-01,37,ODESZA Featuring WYNNE & Mansionair,Line Of Sight,2017
37,2017-07-01,38,Robin Schulz Featuring James Blunt,OK,2017
38,2017-07-01,39,Axwell & Ingrosso Featuring Kid Ink,I Love You,2017
39,2017-07-01,40,Cheat Codes & Cade,Stay With You,2017
40,2017-07-01,41,David Guetta Featuring Nicki Minaj & Lil Wayne,Light My Body Up,2017
41,2017-07-01,42,Dave Aude & JVMIE,Back 2 Love,2017
42,2017-07-01,43,The Chainsmokers Featuring Louane,It Won't Kill Ya,2017
43,2017-07-01,44,Ahrix,Nova,2017
44,2017-07-01,45,The Chainsmokers,Bloodstream,2017
45,2017-07-01,46,DJ Pebbles,Heart Away From You,2017
46,2017-07-01,47,Alan Walker Featuring Gavin James,Tired,2017
47,2017-07-01,48,Alesso,Falling,2017
48,2017-07-01,49,"Major Lazer Featuring Nasty C, Ice Prince, Patoranking & Jidenna",Particula,2017
49,2017-07-01,50,Major Lazer Featuring J Balvin & Sean Paul,Buscando Huellas,2017
0,2017-07-15,1,The Chainsmokers & Coldplay,Something Just Like This,2017
1,2017-07-15,2,Zedd & Alessia Cara,Stay,2017
2,2017-07-15,3,Kygo x Selena Gomez,It Ain't Me,2017
3,2017-07-15,4,David Guetta Featuring Justin Bieber,2U,2017
4,2017-07-15,5,The Chainsmokers Featuring Halsey,Closer,2017
5,2017-07-15,6,Calvin Harris Featuring Frank Ocean & Migos,Slide,2017
6,2017-07-15,7,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
7,2017-07-15,8,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,2017
8,2017-07-15,9,The Chainsmokers,Paris,2017
9,2017-07-15,10,DJ Snake Featuring Justin Bieber,Let Me Love You,2017
10,2017-07-15,11,Katy Perry Featuring Nicki Minaj,Swish Swish,2017
11,2017-07-15,12,Cheat Codes Featuring Demi Lovato,No Promises,2017
12,2017-07-15,13,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",Know No Better,2017
13,2017-07-15,14,Clean Bandit Featuring Zara Larsson,Symphony,2017
14,2017-07-15,15,Calvin Harris Featuring Future & Khalid,Rollin,2017
15,2017-07-15,16,Jonas Blue Featuring William Singe,Mama,2017
16,2017-07-15,17,Martin Garrix x Troye Sivan,There For You,2017
17,2017-07-15,18,Kygo & Ellie Goulding,First Time,2017
18,2017-07-15,19,Martin Garrix & Dua Lipa,Scared To Be Lonely,2017
19,2017-07-15,20,Starley,Call On Me,2017
20,2017-07-15,21,Axwell & Ingrosso,More Than You Know,2017
21,2017-07-15,22,Bag Raiders,Shooting Stars,2017
22,2017-07-15,23,Jax Jones Featuring RAYE,You Don't Know Me,2017
23,2017-07-15,24,The Chainsmokers,Young,2017
24,2017-07-15,25,Marshmello,Moving On,2017
25,2017-07-15,26,Jax Jones Featuring Demi Lovato & Stefflon Don,Instruction,2017
26,2017-07-15,27,Robin Schulz Featuring James Blunt,OK,2017
27,2017-07-15,28,Gryffin And ILLENIUM Featuring Daya,Feel Good,2017
28,2017-07-15,29,The Chainsmokers,The One,2017
29,2017-07-15,30,"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",Heatstroke,2017
30,2017-07-15,31,Clean Bandit & Marina And The Diamonds,Disconnect,2017
31,2017-07-15,32,Galantis,Hunter,2017
32,2017-07-15,33,Nile Rodgers & Tony Moran Present Kimberly Davis,My Fire,2017
33,2017-07-15,34,The Chainsmokers,Honest,2017
34,2017-07-15,35,Sigala. & Ella Eyre,Came Here For Love,2017
35,2017-07-15,36,Gorillaz Featuring D.R.A.M.,Andromeda,2017
36,2017-07-15,37,Ahrix,Nova,2017
37,2017-07-15,38,The Chainsmokers Featuring Emily Warren,My Type,2017
38,2017-07-15,39,The Chainsmokers,Break Up Every Night,2017
39,2017-07-15,40,Martin Solveig Featuring ALMA,All Stars,2017
40,2017-07-15,41,ODESZA Featuring WYNNE & Mansionair,Line Of Sight,2017
41,2017-07-15,42,Joe Bermudez Featuring Megn,Ghosting,2017
42,2017-07-15,43,Armin van Buuren Featuring Josh Cumbee,Sunny Days,2017
43,2017-07-15,44,Shallou Featuring Wales,Begin,2017
44,2017-07-15,45,Dillon Francis Featuring G-Eazy,Say Less,2017
45,2017-07-15,46,Lil Jon X Skellism Featuring Terror Bass,In The Pit,2017
46,2017-07-15,47,Axwell & Ingrosso Featuring Kid Ink,I Love You,2017
47,2017-07-15,48,Cheat Codes & Cade,Stay With You,2017
48,2017-07-15,49,The Chainsmokers Featuring Louane,It Won't Kill Ya,2017
49,2017-07-15,50,ayokay Featuring Chelsea Cutler,The Shine,2017
0,2017-07-08,1,The Chainsmokers & Coldplay,Something Just Like This,2017
1,2017-07-08,2,Zedd & Alessia Cara,Stay,2017
2,2017-07-08,3,Kygo x Selena Gomez,It Ain't Me,2017
3,2017-07-08,4,David Guetta Featuring Justin Bieber,2U,2017
4,2017-07-08,5,The Chainsmokers Featuring Halsey,Closer,2017
5,2017-07-08,6,Calvin Harris Featuring Frank Ocean & Migos,Slide,2017
6,2017-07-08,7,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
7,2017-07-08,8,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,2017
8,2017-07-08,9,The Chainsmokers,Paris,2017
9,2017-07-08,10,DJ Snake Featuring Justin Bieber,Let Me Love You,2017
10,2017-07-08,11,Cheat Codes Featuring Demi Lovato,No Promises,2017
11,2017-07-08,12,Katy Perry Featuring Nicki Minaj,Swish Swish,2017
12,2017-07-08,13,Clean Bandit Featuring Zara Larsson,Symphony,2017
13,2017-07-08,14,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",Know No Better,2017
14,2017-07-08,15,Calvin Harris Featuring Future & Khalid,Rollin,2017
15,2017-07-08,16,Martin Garrix x Troye Sivan,There For You,2017
16,2017-07-08,17,Martin Garrix & Dua Lipa,Scared To Be Lonely,2017
17,2017-07-08,18,Jonas Blue Featuring William Singe,Mama,2017
18,2017-07-08,19,Kygo & Ellie Goulding,First Time,2017
19,2017-07-08,20,Starley,Call On Me,2017
20,2017-07-08,21,Axwell & Ingrosso,More Than You Know,2017
21,2017-07-08,22,Jax Jones Featuring Demi Lovato & Stefflon Don,Instruction,2017
22,2017-07-08,23,Bag Raiders,Shooting Stars,2017
23,2017-07-08,24,Jax Jones Featuring RAYE,You Don't Know Me,2017
24,2017-07-08,25,Marshmello,Moving On,2017
25,2017-07-08,26,The Chainsmokers,The One,2017
26,2017-07-08,27,The Chainsmokers,Young,2017
27,2017-07-08,28,"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",Heatstroke,2017
28,2017-07-08,29,Gryffin And ILLENIUM Featuring Daya,Feel Good,2017
29,2017-07-08,30,Joe Bermudez Featuring Megn,Ghosting,2017
30,2017-07-08,31,ODESZA,Meridian,2017
31,2017-07-08,32,Gorillaz Featuring D.R.A.M.,Andromeda,2017
32,2017-07-08,33,Galantis,Hunter,2017
33,2017-07-08,34,ODESZA Featuring WYNNE & Mansionair,Line Of Sight,2017
34,2017-07-08,35,Sigala. & Ella Eyre,Came Here For Love,2017
35,2017-07-08,36,Robin Schulz Featuring James Blunt,OK,2017
36,2017-07-08,37,The Chainsmokers Featuring Emily Warren,My Type,2017
37,2017-07-08,38,Dillon Francis Featuring G-Eazy,Say Less,2017
38,2017-07-08,39,The Chainsmokers,Break Up Every Night,2017
39,2017-07-08,40,DJ Pebbles,Heart Away From You,2017
40,2017-07-08,41,Ahrix,Nova,2017
41,2017-07-08,42,Nile Rodgers & Tony Moran Present Kimberly Davis,My Fire,2017
42,2017-07-08,43,Axwell & Ingrosso Featuring Kid Ink,I Love You,2017
43,2017-07-08,44,Cheat Codes & Cade,Stay With You,2017
44,2017-07-08,45,The Chainsmokers Featuring Louane,It Won't Kill Ya,2017
45,2017-07-08,46,Alan Walker Featuring Gavin James,Tired,2017
46,2017-07-08,47,David Guetta Featuring Nicki Minaj & Lil Wayne,Light My Body Up,2017
47,2017-07-08,48,Dave Aude & JVMIE,Back 2 Love,2017
48,2017-07-08,49,ODESZA,Late Night,2017
49,2017-07-08,50,The Chainsmokers,Bloodstream,2017
0,2017-06-24,1,The Chainsmokers & Coldplay,Something Just Like This,2017
1,2017-06-24,2,Zedd & Alessia Cara,Stay,2017
2,2017-06-24,3,Kygo x Selena Gomez,It Ain't Me,2017
3,2017-06-24,4,The Chainsmokers Featuring Halsey,Closer,2017
4,2017-06-24,5,Calvin Harris Featuring Frank Ocean & Migos,Slide,2017
5,2017-06-24,6,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,2017
6,2017-06-24,7,The Chainsmokers,Paris,2017
7,2017-06-24,8,DJ Snake Featuring Justin Bieber,Let Me Love You,2017
8,2017-06-24,9,Cheat Codes Featuring Demi Lovato,No Promises,2017
9,2017-06-24,10,Katy Perry Featuring Nicki Minaj,Swish Swish,2017
10,2017-06-24,11,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",Know No Better,2017
11,2017-06-24,12,Martin Garrix & Dua Lipa,Scared To Be Lonely,2017
12,2017-06-24,13,Clean Bandit Featuring Zara Larsson,Symphony,2017
13,2017-06-24,14,Martin Garrix x Troye Sivan,There For You,2017
14,2017-06-24,15,Calvin Harris Featuring Future & Khalid,Rollin,2017
15,2017-06-24,16,Kygo & Ellie Goulding,First Time,2017
16,2017-06-24,17,David Guetta Featuring Justin Bieber,2U,2017
17,2017-06-24,18,Starley,Call On Me,2017
18,2017-06-24,19,Jonas Blue Featuring William Singe,Mama,2017
19,2017-06-24,20,Jax Jones Featuring RAYE,You Don't Know Me,2017
20,2017-06-24,21,Bag Raiders,Shooting Stars,2017
21,2017-06-24,22,Axwell & Ingrosso,More Than You Know,2017
22,2017-06-24,23,Marshmello,Moving On,2017
23,2017-06-24,24,The Chainsmokers,The One,2017
24,2017-06-24,25,Major Lazer Featuring PARTYNEXTDOOR & Nicki Minaj,Run Up,2017
25,2017-06-24,26,The Chainsmokers,Young,2017
26,2017-06-24,27,Gryffin And ILLENIUM Featuring Daya,Feel Good,2017
27,2017-06-24,28,The Chainsmokers Featuring Florida Georgia Line,Last Day Alive,2017
28,2017-06-24,29,The Chainsmokers,Break Up Every Night,2017
29,2017-06-24,30,"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",Heatstroke,2017
30,2017-06-24,31,Dave Aude & JVMIE,Back 2 Love,2017
31,2017-06-24,32,Galantis,Hunter,2017
32,2017-06-24,33,Gorillaz Featuring D.R.A.M.,Andromeda,2017
33,2017-06-24,34,Axwell & Ingrosso Featuring Kid Ink,I Love You,2017
34,2017-06-24,35,Cheat Codes & Cade,Stay With You,2017
35,2017-06-24,36,The Chainsmokers Featuring Emily Warren,My Type,2017
36,2017-06-24,37,Major Lazer Featuring J Balvin & Sean Paul,Buscando Huellas,2017
37,2017-06-24,38,RL Grime Featuring Miguel,Stay For It,2017
38,2017-06-24,39,David Guetta Featuring Nicki Minaj & Lil Wayne,Light My Body Up,2017
39,2017-06-24,40,Robin Schulz Featuring James Blunt,OK,2017
40,2017-06-24,41,The Chainsmokers Featuring Louane,It Won't Kill Ya,2017
41,2017-06-24,42,"Major Lazer Featuring Nasty C, Ice Prince, Patoranking & Jidenna",Particula,2017
42,2017-06-24,43,Alan Walker Featuring Gavin James,Tired,2017
43,2017-06-24,44,Ahrix,Nova,2017
44,2017-06-24,45,StoneBridge Featuring Seri,Turn It Down For What,2017
45,2017-06-24,46,The Chainsmokers,Bloodstream,2017
46,2017-06-24,47,Joe Bermudez Featuring Megn,Ghosting,2017
47,2017-06-24,48,Alesso,Falling,2017
48,2017-06-24,49,The Chainsmokers Featuring Emily Warren,Don't Say,2017
49,2017-06-24,50,The Chainsmokers,Honest,2017
0,2017-07-29,1,Zedd & Alessia Cara,Stay,2017
1,2017-07-29,2,The Chainsmokers & Coldplay,Something Just Like This,2017
2,2017-07-29,3,Kygo x Selena Gomez,It Ain't Me,2017
3,2017-07-29,4,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
4,2017-07-29,5,David Guetta Featuring Justin Bieber,2U,2017
5,2017-07-29,6,The Chainsmokers Featuring Halsey,Closer,2017
6,2017-07-29,7,Calvin Harris Featuring Frank Ocean & Migos,Slide,2017
7,2017-07-29,8,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,2017
8,2017-07-29,9,Cheat Codes Featuring Demi Lovato,No Promises,2017
9,2017-07-29,10,DJ Snake Featuring Justin Bieber,Let Me Love You,2017
10,2017-07-29,11,Zedd & Liam Payne,Get Low,2017
11,2017-07-29,12,Katy Perry Featuring Nicki Minaj,Swish Swish,2017
12,2017-07-29,13,Calvin Harris Featuring Future & Khalid,Rollin,2017
13,2017-07-29,14,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",Know No Better,2017
14,2017-07-29,15,Clean Bandit Featuring Zara Larsson,Symphony,2017
15,2017-07-29,16,Jonas Blue Featuring William Singe,Mama,2017
16,2017-07-29,17,Martin Garrix x Troye Sivan,There For You,2017
17,2017-07-29,18,Axwell & Ingrosso,More Than You Know,2017
18,2017-07-29,19,Kygo & Ellie Goulding,First Time,2017
19,2017-07-29,20,Martin Garrix & Dua Lipa,Scared To Be Lonely,2017
20,2017-07-29,21,Starley,Call On Me,2017
21,2017-07-29,22,The Chainsmokers,Honest,2017
22,2017-07-29,23,Calvin Harris Featuring Kehlani & Lil Yachty,Faking It,2017
23,2017-07-29,24,Calvin Harris Featuring Travis Scott & A-Trak,Prayers Up,2017
24,2017-07-29,25,"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",Heatstroke,2017
25,2017-07-29,26,"Calvin Harris Featuring ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.",Cash Out,2017
26,2017-07-29,27,Marshmello,Moving On,2017
27,2017-07-29,28,The Chainsmokers,Young,2017
28,2017-07-29,29,Cash Cash Featuring Conor Maynard,All My Love,2017
29,2017-07-29,30,Calvin Harris Featuring Nicki Minaj,Skrt On Me,2017
30,2017-07-29,31,Gryffin And ILLENIUM Featuring Daya,Feel Good,2017
31,2017-07-29,32,"Calvin Harris Featuring Snoop Dogg, John Legend & TakeOff",Holiday,2017
32,2017-07-29,33,Jax Jones Featuring Demi Lovato & Stefflon Don,Instruction,2017
33,2017-07-29,34,Nile Rodgers & Tony Moran Present Kimberly Davis,My Fire,2017
34,2017-07-29,35,The Chainsmokers,The One,2017
35,2017-07-29,36,Rudimental Featuring James Arthur,Sun Comes Up,2017
36,2017-07-29,37,Robin Schulz Featuring James Blunt,OK,2017
37,2017-07-29,38,Calvin Harris Featuring Jessie Reyez,Hard To Love,2017
38,2017-07-29,39,Sigala. & Ella Eyre,Came Here For Love,2017
39,2017-07-29,40,Galantis,Hunter,2017
40,2017-07-29,41,Hardwell & Austin Mahone,Creatures Of The Night,2017
41,2017-07-29,42,Steve Aoki & Yellow Claw Featuring Gucci Mane & T-Pain,Lit,2017
42,2017-07-29,43,Ahrix,Nova,2017
43,2017-07-29,44,Shallou Featuring Wales,Begin,2017
44,2017-07-29,45,Dillon Francis Featuring G-Eazy,Say Less,2017
45,2017-07-29,46,Gorillaz Featuring D.R.A.M.,Andromeda,2017
46,2017-07-29,47,Taryn Manning,Gltchlfe,2017
47,2017-07-29,48,The Chainsmokers Featuring Emily Warren,My Type,2017
48,2017-07-29,49,Alan Walker Featuring Gavin James,Tired,2017
49,2017-07-29,50,ODESZA Featuring WYNNE & Mansionair,Line Of Sight,2017
0,2017-07-22,1,Zedd & Alessia Cara,Stay,2017
1,2017-07-22,2,The Chainsmokers & Coldplay,Something Just Like This,2017
2,2017-07-22,3,Kygo x Selena Gomez,It Ain't Me,2017
3,2017-07-22,4,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
4,2017-07-22,5,David Guetta Featuring Justin Bieber,2U,2017
5,2017-07-22,6,Calvin Harris Featuring Frank Ocean & Migos,Slide,2017
6,2017-07-22,7,The Chainsmokers Featuring Halsey,Closer,2017
7,2017-07-22,8,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,2017
8,2017-07-22,9,DJ Snake Featuring Justin Bieber,Let Me Love You,2017
9,2017-07-22,10,The Chainsmokers,Paris,2017
10,2017-07-22,11,Calvin Harris Featuring Future & Khalid,Rollin,2017
11,2017-07-22,12,Katy Perry Featuring Nicki Minaj,Swish Swish,2017
12,2017-07-22,13,Cheat Codes Featuring Demi Lovato,No Promises,2017
13,2017-07-22,14,Clean Bandit Featuring Zara Larsson,Symphony,2017
14,2017-07-22,15,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",Know No Better,2017
15,2017-07-22,16,Jonas Blue Featuring William Singe,Mama,2017
16,2017-07-22,17,Martin Garrix x Troye Sivan,There For You,2017
17,2017-07-22,18,Calvin Harris Featuring Travis Scott & A-Trak,Prayers Up,2017
18,2017-07-22,19,Kygo & Ellie Goulding,First Time,2017
19,2017-07-22,20,"Calvin Harris Featuring ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.",Cash Out,2017
20,2017-07-22,21,Calvin Harris Featuring Kehlani & Lil Yachty,Faking It,2017
21,2017-07-22,22,"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",Heatstroke,2017
22,2017-07-22,23,Calvin Harris Featuring Nicki Minaj,Skrt On Me,2017
23,2017-07-22,24,Axwell & Ingrosso,More Than You Know,2017
24,2017-07-22,25,Martin Garrix & Dua Lipa,Scared To Be Lonely,2017
25,2017-07-22,26,"Calvin Harris Featuring Snoop Dogg, John Legend & TakeOff",Holiday,2017
26,2017-07-22,27,Starley,Call On Me,2017
27,2017-07-22,28,Zedd & Liam Payne,Get Low,2017
28,2017-07-22,29,Bag Raiders,Shooting Stars,2017
29,2017-07-22,30,Calvin Harris Featuring Jessie Reyez,Hard To Love,2017
30,2017-07-22,31,The Chainsmokers,Young,2017
31,2017-07-22,32,Marshmello,Moving On,2017
32,2017-07-22,33,Rudimental Featuring James Arthur,Sun Comes Up,2017
33,2017-07-22,34,The Chainsmokers,Honest,2017
34,2017-07-22,35,Gryffin And ILLENIUM Featuring Daya,Feel Good,2017
35,2017-07-22,36,Jax Jones Featuring Demi Lovato & Stefflon Don,Instruction,2017
36,2017-07-22,37,The Chainsmokers,The One,2017
37,2017-07-22,38,Nile Rodgers & Tony Moran Present Kimberly Davis,My Fire,2017
38,2017-07-22,39,Robin Schulz Featuring James Blunt,OK,2017
39,2017-07-22,40,Galantis,Hunter,2017
40,2017-07-22,41,Ahrix,Nova,2017
41,2017-07-22,42,Sigala. & Ella Eyre,Came Here For Love,2017
42,2017-07-22,43,Shallou Featuring Wales,Begin,2017
43,2017-07-22,44,Gorillaz Featuring D.R.A.M.,Andromeda,2017
44,2017-07-22,45,The Chainsmokers Featuring Emily Warren,My Type,2017
45,2017-07-22,46,Alan Walker Featuring Gavin James,Tired,2017
46,2017-07-22,47,The Chainsmokers,Break Up Every Night,2017
47,2017-07-22,48,R3HAB Featuring Little Daylight,Truth Or Dare,2017
48,2017-07-22,49,Joe Bermudez Featuring Megn,Ghosting,2017
49,2017-07-22,50,San Holo Featuring James Vincent McMorrow,The Future,2017
0,2017-08-12,1,Zedd & Alessia Cara,Stay,2017
1,2017-08-12,2,The Chainsmokers & Coldplay,Something Just Like This,2017
2,2017-08-12,3,Kygo x Selena Gomez,It Ain't Me,2017
3,2017-08-12,4,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
4,2017-08-12,5,David Guetta Featuring Justin Bieber,2U,2017
5,2017-08-12,6,Calvin Harris Featuring Frank Ocean & Migos,Slide,2017
6,2017-08-12,7,Cheat Codes Featuring Demi Lovato,No Promises,2017
7,2017-08-12,8,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,2017
8,2017-08-12,9,DJ Snake Featuring Justin Bieber,Let Me Love You,2017
9,2017-08-12,10,Clean Bandit Featuring Zara Larsson,Symphony,2017
10,2017-08-12,11,Zedd & Liam Payne,Get Low,2017
11,2017-08-12,12,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",Know No Better,2017
12,2017-08-12,13,Calvin Harris Featuring Future & Khalid,Rollin,2017
13,2017-08-12,14,The Chainsmokers,Honest,2017
14,2017-08-12,15,Jonas Blue Featuring William Singe,Mama,2017
15,2017-08-12,16,Katy Perry Featuring Nicki Minaj,Swish Swish,2017
16,2017-08-12,17,Martin Garrix x Troye Sivan,There For You,2017
17,2017-08-12,18,Axwell & Ingrosso,More Than You Know,2017
18,2017-08-12,19,Kygo & Ellie Goulding,First Time,2017
19,2017-08-12,20,Martin Garrix & Dua Lipa,Scared To Be Lonely,2017
20,2017-08-12,21,OneRepublic With Seeb,Rich Love,2017
21,2017-08-12,22,Starley,Call On Me,2017
22,2017-08-12,23,Cash Cash Featuring Conor Maynard,All My Love,2017
23,2017-08-12,24,Marshmello,Moving On,2017
24,2017-08-12,25,Calvin Harris Featuring Kehlani & Lil Yachty,Faking It,2017
25,2017-08-12,26,Calvin Harris Featuring Travis Scott & A-Trak,Prayers Up,2017
26,2017-08-12,27,Alan Walker Featuring Gavin James,Tired,2017
27,2017-08-12,28,"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",Heatstroke,2017
28,2017-08-12,29,"Calvin Harris Featuring ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.",Cash Out,2017
29,2017-08-12,30,Robin Schulz Featuring James Blunt,OK,2017
30,2017-08-12,31,The Chainsmokers,Young,2017
31,2017-08-12,32,Jax Jones Featuring Demi Lovato & Stefflon Don,Instruction,2017
32,2017-08-12,33,Galantis,True Feeling,2017
33,2017-08-12,34,Steve Aoki & Yellow Claw Featuring Gucci Mane & T-Pain,Lit,2017
34,2017-08-12,35,Taryn Manning,Gltchlfe,2017
35,2017-08-12,36,The Chainsmokers,The One,2017
36,2017-08-12,37,Sigala. & Ella Eyre,Came Here For Love,2017
37,2017-08-12,38,Hardwell & Austin Mahone,Creatures Of The Night,2017
38,2017-08-12,39,Ahrix,Nova,2017
39,2017-08-12,40,ODESZA Featuring Naomi Wild,Higher Ground,2017
40,2017-08-12,41,Calvin Harris Featuring Nicki Minaj,Skrt On Me,2017
41,2017-08-12,42,Dillon Francis Featuring G-Eazy,Say Less,2017
42,2017-08-12,43,Rudimental Featuring James Arthur,Sun Comes Up,2017
43,2017-08-12,44,Don Diablo,Momentum,2017
44,2017-08-12,45,"Calvin Harris Featuring Snoop Dogg, John Legend & TakeOff",Holiday,2017
45,2017-08-12,46,Karel Ullner,We Get High,2017
46,2017-08-12,47,Galantis,Hunter,2017
47,2017-08-12,48,Shallou Featuring Wales,Begin,2017
48,2017-08-12,49,The Chainsmokers Featuring Emily Warren,My Type,2017
49,2017-08-12,50,Calvin Harris Featuring Jessie Reyez,Hard To Love,2017
0,2017-08-05,1,Zedd & Alessia Cara,Stay,2017
1,2017-08-05,2,The Chainsmokers & Coldplay,Something Just Like This,2017
2,2017-08-05,3,Kygo x Selena Gomez,It Ain't Me,2017
3,2017-08-05,4,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
4,2017-08-05,5,David Guetta Featuring Justin Bieber,2U,2017
5,2017-08-05,6,The Chainsmokers Featuring Halsey,Closer,2017
6,2017-08-05,7,Calvin Harris Featuring Frank Ocean & Migos,Slide,2017
7,2017-08-05,8,Cheat Codes Featuring Demi Lovato,No Promises,2017
8,2017-08-05,9,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,2017
9,2017-08-05,10,DJ Snake Featuring Justin Bieber,Let Me Love You,2017
10,2017-08-05,11,Clean Bandit Featuring Zara Larsson,Symphony,2017
11,2017-08-05,12,Calvin Harris Featuring Future & Khalid,Rollin,2017
12,2017-08-05,13,Katy Perry Featuring Nicki Minaj,Swish Swish,2017
13,2017-08-05,14,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",Know No Better,2017
14,2017-08-05,15,Zedd & Liam Payne,Get Low,2017
15,2017-08-05,16,Jonas Blue Featuring William Singe,Mama,2017
16,2017-08-05,17,Martin Garrix x Troye Sivan,There For You,2017
17,2017-08-05,18,The Chainsmokers,Honest,2017
18,2017-08-05,19,Axwell & Ingrosso,More Than You Know,2017
19,2017-08-05,20,Martin Garrix & Dua Lipa,Scared To Be Lonely,2017
20,2017-08-05,21,Kygo & Ellie Goulding,First Time,2017
21,2017-08-05,22,OneRepublic With Seeb,Rich Love,2017
22,2017-08-05,23,Starley,Call On Me,2017
23,2017-08-05,24,Marshmello,Moving On,2017
24,2017-08-05,25,Galantis,True Feeling,2017
25,2017-08-05,26,Calvin Harris Featuring Kehlani & Lil Yachty,Faking It,2017
