,year,artist,song,points,duration
3391,2019,Manuel Turizo & Anuel AA,Te Quemaste,4438,199.09
3392,2019,"Farruko, Anuel AA & Kendo Kaponi",Delincuente,4441,226.49
3393,2019,Romeo Santos & Kiko Rodriguez,El Beso Que No Le Di,4468,207.48
3394,2019,Calibre 50,Chalito,4479,140.88
3395,2019,Rauw Alejandro X Farruko,Fantasias,4495,199.711
3396,2019,CNCO + Prince Royce,Llegaste Tu,4497,221.946
3397,2019,Bryant Myers & Anuel AA,Gan-Ga,4509,193.363
3398,2019,Karol G,Punto G,4516,151.324
3399,2019,6ix9ine Featuring Anuel AA,BEBE,4521,271.861
3400,2020,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),1118,221.714
3401,2020,Karol G & Nicki Minaj,Tusa,2432,200.96
3402,2020,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,La Jeepeta,2515,345.24
3403,2020,Arcangel x Sech,Sigues Con El,2550,226.532
3404,2020,Bad Bunny,Yo Perreo Sola,2644,172.127
3405,2020,Ozuna x Karol G x Myke Towers,Caramelo,2699,233.16
3406,2020,"Bad Bunny, Jowell & Randy & Nengo Flow",Safaera,2809,295.176
3407,2020,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",Relacion,2817,247.308
3408,2020,Bad Bunny,La Dificil,2839,163.084
3409,2020,"Black Eyed Peas, Ozuna + J.Rey Soul",Mamacita,2907,274.32
3410,2020,Bad Bunny,Si Veo A Tu Mama,2924,170.971
3411,2020,Bad Bunny,Vete,3045,175.471
3412,2020,Jhay Cortez & Bad Bunny,Como Se Siente,3136,227.52
3413,2020,Eslabon Armado,Con Tus Besos,3198,226.821
3414,2020,Karol G,"Ay, Dios Mio!",3201,189.84
3415,2020,"J Balvin, Dua Lipa, Bad Bunny & Tainy",Un Dia (One Day),3227,232.253
3416,2020,J Balvin,Morado,3280,200.266
3417,2020,Maluma & The Weeknd,Hawai,3294,199.112
3418,2020,Rauw Alejandro x Camilo,Tattoo,3316,183.374
3419,2020,DJ Nelson Presenta Jay Wheeler & Myke Towers,La Curiosidad,3318,216.0
3420,2020,Prince Royce,Carita de Inocente,3341,191.209
3421,2020,Farruko,La Toxica,3411,152.791
3422,2020,J Balvin,Rojo,3417,150.72
3423,2020,Tainy x J Balvin,Agua,3478,210.989
3424,2020,Lenin Ramirez Featuring Grupo Firme,Yo Ya No Vuelvo Contigo,3496,240.456
3425,2020,Bad Bunny & Sech,Ignorantes,3501,210.606
3426,2020,Rosalia & Travis Scott,TKN,3509,129.37
3427,2020,Natanael Cano,Amor Tumbado,3514,221.553
3428,2020,Banda MS de Sergio Lizarraga & Snoop Dogg,Que Maldicion,3535,203.36
3429,2020,Yandel X Bad Bunny,Cancion Con Yandel,3541,209.18
3430,2020,Maluma,ADMV,3548,193.699
3431,2020,"Feid, J Balvin, Maluma, Nicky Jam, Sech & Justin Quiles",Porfa,3573,232.653
3432,2020,Shakira & Anuel AA,Me Gusta,3577,239.986
3433,2020,Nicky Jam & Daddy Yankee,Muevelo,3578,194.892
3434,2020,Anuel AA,KEII,3624,210.0
3435,2020,Bad Bunny X Daddy Yankee,La Santa,3625,206.42
3436,2020,Anuel AA & Bad Bunny,Hasta Que Dios Diga,3636,246.0
3437,2020,El Fantasma & Los Dos Carnales,Cabron y Vago,3699,142.064
3438,2020,Christian Nodal,Aqui Abajo,3728,143.933
3439,2020,Christian Nodal,Se Me Olvido,3766,159.533
3440,2020,"Justin Quiles, Daddy Yankee & El Alfa",PAM,3795,227.4
3441,2020,Daddy Yankee & Sech,Definitivamente,3809,217.773
3442,2020,El Fantasma,Palabra de Hombre,3840,196.099
3443,2020,"Reik, Farruko & Camilo",Si Me Dices Que Si,3841,211.651
3444,2020,Ir-Sais x Rauw Alejandro,Dream Girl,3865,179.286
3445,2020,Carin Leon,Tu,3868,209.415
3446,2020,Bad Bunny & Yaviah,Bichiyal,3896,196.5
3447,2020,Anuel AA,Reggaetonera,3897,212.312
3448,2020,J Balvin,Azul,3905,205.933
3449,2020,Camilo,Favorito,3914,211.613
3450,2020,Anuel AA,Narcos,3928,255.378
3451,2020,Bad Bunny & Mora,Una Vez,3929,232.496
3452,2020,Bad Bunny,A Tu Merced,3940,175.918
3453,2020,Los Dos Carnales,El Envidioso,3956,191.994
3454,2020,Ozuna,Fantasia,3999,199.711
3455,2020,Los Dos Carnales,Vida Ventajosa,4004,156.792
3456,2020,Junior H,Mente Positiva,4019,192.39
3457,2020,Myke Towers,Diosa,4040,214.013
3458,2020,Anuel AA & Enrique Iglesias,Futbol & Rumba,4057,221.428
3459,2020,Natti Natasha,Que Mal Te Fue,4067,212.906
3460,2020,Jerry Di,Mi Cuarto,4068,197.586
3461,2020,J Balvin,Blanco,4086,145.68
3462,2020,Manuel Turizo,Quiereme Mientras Se Pueda,4090,191.945
3463,2020,Ozuna x Camilo,Despeinada,4094,224.186
3464,2020,"Daddy Yankee, Anuel AA & Kendo Kaponi",Don Don,4128,239.209
3465,2020,Natanael Cano Featuring Junior H,Ella,4136,165.671
3466,2020,Bad Bunny,Pero Ya No,4215,160.638
3467,2020,"Ozuna, Doja Cat & Sia",Del Mar,4249,214.506
3468,2020,Anitta Featuring Cardi B & Myke Towers,Me Gusta,4254,239.986
3469,2020,Lunay x Myke Towers,La Cama,4257,330.24
3470,2020,Camilo,Vida de Rico,4259,184.721
3471,2020,Daddy Yankee,Que Tire Pa Lante,4277,210.52
3472,2020,La Adictiva Banda San Jose de Mesillas,Escondidos,4281,191.893
3473,2020,"DJ Snake, J. Balvin & Tyga",Loco Contigo,4288,185.194
3474,2020,Jennifer Lopez & Maluma,Pa' Ti,4300,191.294
3475,2020,J Balvin & Bad Bunny,La Cancion,4301,242.573
3476,2020,Bad Bunny & Tainy,Callaita,4311,250.533
3477,2020,"Los Legendarios, Wisin & Myke Towers",Mi Nina,4318,194.106
3478,2020,"Play N Skillz, Daddy Yankee & Zion & Lennox",Besame,4319,252.293
3479,2020,"Jhay Cortez, J Balvin & Bad Bunny",No Me Conoce,4333,309.12
3480,2020,Calibre 50,Solo Tu,4334,148.0
3481,2020,Pitbull & Ne-Yo Featuring Lenier & El Micha,Me Quedare Contigo,4335,226.773
3482,2020,Natanael Cano,Disfruto Lo Malo,4341,187.352
3483,2020,"Manuel Turizo, Myke Towers & Rauw Alejandro",La Nota,4357,216.107
3484,2020,Eslabon Armado,Dame Tu Calor,4369,245.911
3485,2020,"Jhay Cortez, Anuel AA & J Balvin",Medusa,4383,305.333
3486,2020,Bad Bunny,Bye Me Fui,4390,178.0
3487,2020,Grupo Firme Featuring Los Contacto,El Roto,4396,193.237
