,date,rank,artist,song,year
30,2016-09-04,31,The Lumineers,Cleopatra,2016
31,2016-09-04,32,Coldplay,Up&Up,2016
32,2016-09-04,33,Grouplove,Welcome To Your Life,2016
33,2016-09-04,34,Grimes,Medieval Warfare,2016
34,2016-09-04,35,Shinedown,Asking For It,2016
35,2016-09-04,36,The Pretty Reckless,Take Me Down,2016
36,2016-09-04,37,Glass Animals,Life Itself,2016
37,2016-09-04,38,Five Finger Death Punch,I Apologize,2016
38,2016-09-04,39,The Dirty Heads,That's All I Need,2016
39,2016-09-04,40,Passenger,Anywhere,2016
40,2016-09-04,41,Bon Iver,22 (OVER SooN),2016
41,2016-09-04,42,Prophets Of Rage,Prophets Of Rage,2016
42,2016-09-04,43,Switchfoot,Live It Well,2016
43,2016-09-04,44,Breaking Benjamin,Ashes Of Eden,2016
44,2016-09-04,45,Banks,Gemini Feed,2016
45,2016-09-04,46,CFO$,WWE: Glorious Domination: Bobby Roode,2016
46,2016-09-04,47,Judah & The Lion,Take It All Back,2016
47,2016-09-04,48,Pop Evil,Take It All,2016
48,2016-09-04,49,Thrice,Black Honey,2016
49,2016-09-04,50,BORNS,American Money,2016
0,2016-08-28,1,twenty one pilots,Heathens,2016
1,2016-08-28,2,twenty one pilots,Ride,2016
2,2016-08-28,3,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
3,2016-08-28,4,twenty one pilots,Stressed Out,2016
4,2016-08-28,5,Coldplay,Hymn For The Weekend,2016
5,2016-08-28,6,X Ambassadors,Unsteady,2016
6,2016-08-28,7,Disturbed,The Sound Of Silence,2016
7,2016-08-28,8,Green Day,Bang Bang,2016
8,2016-08-28,9,The Lumineers,Ophelia,2016
9,2016-08-28,10,Fitz And The Tantrums,HandClap,2016
10,2016-08-28,11,Panic! At The Disco,Bohemian Rhapsody,2016
11,2016-08-28,12,Ben Rector,Brand New,2016
12,2016-08-28,13,KALEO,Way Down We Go,2016
13,2016-08-28,14,Red Hot Chili Peppers,Dark Necessities,2016
14,2016-08-28,15,Blink-182,Bored To Death,2016
15,2016-08-28,16,Bishop Briggs,River,2016
16,2016-08-28,17,The 1975,The Sound,2016
17,2016-08-28,18,Cage The Elephant,Trouble,2016
18,2016-08-28,19,Bastille,Good Grief,2016
19,2016-08-28,20,"Action Bronson, Mark Ronson & Dan Auerbach",Standing In The Rain,2016
20,2016-08-28,21,Beck,Wow,2016
21,2016-08-28,22,Skillet,Feel Invincible,2016
22,2016-08-28,23,Panic! At The Disco,Don't Threaten Me With A Good Time,2016
23,2016-08-28,24,Young The Giant,Something To Believe In,2016
24,2016-08-28,25,Bon Jovi,This House Is Not For Sale,2016
25,2016-08-28,26,The Head And The Heart,All We Ever Knew,2016
26,2016-08-28,27,The 1975,Somebody Else,2016
27,2016-08-28,28,Phantogram,You Don't Get Me High Anymore,2016
28,2016-08-28,29,Florence + The Machine,Too Much Is Never Enough,2016
29,2016-08-28,30,Grimes,Medieval Warfare,2016
30,2016-08-28,31,NEEDTOBREATHE,Happiness,2016
31,2016-08-28,32,Florence + The Machine,Stand By Me,2016
32,2016-08-28,33,Volbeat,The Devil's Bleeding Crown,2016
33,2016-08-28,34,Grouplove,Welcome To Your Life,2016
34,2016-08-28,35,The Lumineers,Cleopatra,2016
35,2016-08-28,36,Shinedown,Asking For It,2016
36,2016-08-28,37,Bon Iver,22 (OVER SooN),2016
37,2016-08-28,38,Korn,Rotting In Vain,2016
38,2016-08-28,39,Coldplay,Up&Up,2016
39,2016-08-28,40,The Pretty Reckless,Take Me Down,2016
40,2016-08-28,41,Prophets Of Rage,Prophets Of Rage,2016
41,2016-08-28,42,Five Finger Death Punch,I Apologize,2016
42,2016-08-28,43,Banks,Gemini Feed,2016
43,2016-08-28,44,Florence + The Machine,I Will Be,2016
44,2016-08-28,45,The Dirty Heads,That's All I Need,2016
45,2016-08-28,46,Glass Animals,Life Itself,2016
46,2016-08-28,47,Breaking Benjamin,Ashes Of Eden,2016
47,2016-08-28,48,Switchfoot,Live It Well,2016
48,2016-08-28,49,Chevelle,Joyride (Omen),2016
49,2016-08-28,50,Bon Iver,10 d E A T h b R E a s T,2016
0,2016-09-11,1,twenty one pilots,Heathens,2016
1,2016-09-11,2,twenty one pilots,Ride,2016
2,2016-09-11,3,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
3,2016-09-11,4,Coldplay,Hymn For The Weekend,2016
4,2016-09-11,5,twenty one pilots,Stressed Out,2016
5,2016-09-11,6,X Ambassadors,Unsteady,2016
6,2016-09-11,7,Disturbed,The Sound Of Silence,2016
7,2016-09-11,8,The Lumineers,Ophelia,2016
8,2016-09-11,9,Fitz And The Tantrums,HandClap,2016
9,2016-09-11,10,KALEO,Way Down We Go,2016
10,2016-09-11,11,Bishop Briggs,River,2016
11,2016-09-11,12,Red Hot Chili Peppers,Dark Necessities,2016
12,2016-09-11,13,Blink-182,Bored To Death,2016
13,2016-09-11,14,Panic! At The Disco,Bohemian Rhapsody,2016
14,2016-09-11,15,Metallica,Hardwired,2016
15,2016-09-11,16,Green Day,Bang Bang,2016
16,2016-09-11,17,Cage The Elephant,Trouble,2016
17,2016-09-11,18,Bastille,Good Grief,2016
18,2016-09-11,19,The Head And The Heart,All We Ever Knew,2016
19,2016-09-11,20,Skillet,Feel Invincible,2016
20,2016-09-11,21,Glass Animals,Life Itself,2016
21,2016-09-11,22,Beck,Wow,2016
22,2016-09-11,23,The 1975,Somebody Else,2016
23,2016-09-11,24,Phantogram,You Don't Get Me High Anymore,2016
24,2016-09-11,25,Young The Giant,Something To Believe In,2016
25,2016-09-11,26,Empire Of The Sun,High And Low,2016
26,2016-09-11,27,"Action Bronson, Mark Ronson & Dan Auerbach",Standing In The Rain,2016
27,2016-09-11,28,NEEDTOBREATHE,Happiness,2016
28,2016-09-11,29,Glass Animals,Youth,2016
29,2016-09-11,30,Korn,Rotting In Vain,2016
30,2016-09-11,31,The Lumineers,Cleopatra,2016
31,2016-09-11,32,Coldplay,Up&Up,2016
32,2016-09-11,33,Grouplove,Welcome To Your Life,2016
33,2016-09-11,34,The Pretty Reckless,Take Me Down,2016
34,2016-09-11,35,Florence + The Machine,Wish That You Were Here,2016
35,2016-09-11,36,Judah & The Lion,Take It All Back,2016
36,2016-09-11,37,Korn,Insane,2016
37,2016-09-11,38,Five Finger Death Punch,I Apologize,2016
38,2016-09-11,39,Shinedown,Asking For It,2016
39,2016-09-11,40,Prophets Of Rage,Prophets Of Rage,2016
40,2016-09-11,41,Switchfoot,Live It Well,2016
41,2016-09-11,42,Glass Animals,Season 2 Episode 3,2016
42,2016-09-11,43,Grimes,Medieval Warfare,2016
43,2016-09-11,44,The Dirty Heads,That's All I Need,2016
44,2016-09-11,45,Glass Animals,The Other Side Of Paradise,2016
45,2016-09-11,46,Tame Impala,"New Person, Same Old Mistakes",2016
46,2016-09-11,47,Thrice,Black Honey,2016
47,2016-09-11,48,Pop Evil,Take It All,2016
48,2016-09-11,49,Barns Courtney,Fire,2016
49,2016-09-11,50,Breaking Benjamin,Ashes Of Eden,2016
0,2016-09-18,1,twenty one pilots,Heathens,2016
1,2016-09-18,2,twenty one pilots,Ride,2016
2,2016-09-18,3,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
3,2016-09-18,4,Coldplay,Hymn For The Weekend,2016
4,2016-09-18,5,X Ambassadors,Unsteady,2016
5,2016-09-18,6,The Lumineers,Ophelia,2016
6,2016-09-18,7,Fitz And The Tantrums,HandClap,2016
7,2016-09-18,8,Disturbed,The Sound Of Silence,2016
8,2016-09-18,9,KALEO,Way Down We Go,2016
9,2016-09-18,10,Bishop Briggs,River,2016
10,2016-09-18,11,Blink-182,Bored To Death,2016
11,2016-09-18,12,Red Hot Chili Peppers,Dark Necessities,2016
12,2016-09-18,13,Bastille,Good Grief,2016
13,2016-09-18,14,Green Day,Bang Bang,2016
14,2016-09-18,15,Panic! At The Disco,Bohemian Rhapsody,2016
15,2016-09-18,16,Cage The Elephant,Trouble,2016
16,2016-09-18,17,Metallica,Hardwired,2016
17,2016-09-18,18,The Head And The Heart,All We Ever Knew,2016
18,2016-09-18,19,Skillet,Feel Invincible,2016
19,2016-09-18,20,Bastille,Send Them Off!,2016
20,2016-09-18,21,Beck,Wow,2016
21,2016-09-18,22,The 1975,Somebody Else,2016
22,2016-09-18,23,Phantogram,You Don't Get Me High Anymore,2016
23,2016-09-18,24,Glass Animals,Life Itself,2016
24,2016-09-18,25,Young The Giant,Something To Believe In,2016
25,2016-09-18,26,Bon Iver,"33 ""GOD""",2016
26,2016-09-18,27,NEEDTOBREATHE,Happiness,2016
27,2016-09-18,28,Grouplove,Welcome To Your Life,2016
28,2016-09-18,29,Five Finger Death Punch,I Apologize,2016
29,2016-09-18,30,"Action Bronson, Mark Ronson & Dan Auerbach",Standing In The Rain,2016
30,2016-09-18,31,A Day To Remember,Paranoia,2016
31,2016-09-18,32,The Lumineers,Cleopatra,2016
32,2016-09-18,33,Judah & The Lion,Take It All Back,2016
33,2016-09-18,34,The Pretty Reckless,Take Me Down,2016
34,2016-09-18,35,Sting,I Can't Stop Thinking About You,2016
35,2016-09-18,36,Coldplay,Up&Up,2016
36,2016-09-18,37,Korn,Rotting In Vain,2016
37,2016-09-18,38,Tame Impala,"New Person, Same Old Mistakes",2016
38,2016-09-18,39,Switchfoot,Live It Well,2016
39,2016-09-18,40,Jimmy Eat World,Sure And Certain,2016
40,2016-09-18,41,Shinedown,Asking For It,2016
41,2016-09-18,42,A Day To Remember,We Got This,2016
42,2016-09-18,43,A Day To Remember,Naivety,2016
43,2016-09-18,44,Glass Animals,Youth,2016
44,2016-09-18,45,Empire Of The Sun,High And Low,2016
45,2016-09-18,46,A Day To Remember,Bad Vibrations,2016
46,2016-09-18,47,Blue October,Home,2016
47,2016-09-18,48,The Dirty Heads,That's All I Need,2016
48,2016-09-18,49,Pop Evil,Take It All,2016
49,2016-09-18,50,Prophets Of Rage,Prophets Of Rage,2016
0,2016-10-02,1,twenty one pilots,Heathens,2016
1,2016-10-02,2,twenty one pilots,Ride,2016
2,2016-10-02,3,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
3,2016-10-02,4,Coldplay,Hymn For The Weekend,2016
4,2016-10-02,5,X Ambassadors,Unsteady,2016
5,2016-10-02,6,twenty one pilots,Cancer,2016
6,2016-10-02,7,Disturbed,The Sound Of Silence,2016
7,2016-10-02,8,The Lumineers,Ophelia,2016
8,2016-10-02,9,Fitz And The Tantrums,HandClap,2016
9,2016-10-02,10,KALEO,Way Down We Go,2016
10,2016-10-02,11,Bastille,Good Grief,2016
11,2016-10-02,12,Bishop Briggs,River,2016
12,2016-10-02,13,Red Hot Chili Peppers,Dark Necessities,2016
13,2016-10-02,14,Green Day,Bang Bang,2016
14,2016-10-02,15,Blink-182,Bored To Death,2016
15,2016-10-02,16,Kings Of Leon,Waste A Moment,2016
16,2016-10-02,17,Skillet,Feel Invincible,2016
17,2016-10-02,18,Cage The Elephant,Trouble,2016
18,2016-10-02,19,The Head And The Heart,All We Ever Knew,2016
19,2016-10-02,20,Beck,Wow,2016
20,2016-10-02,21,Panic! At The Disco,Bohemian Rhapsody,2016
21,2016-10-02,22,Metallica,Hardwired,2016
22,2016-10-02,23,Phantogram,You Don't Get Me High Anymore,2016
23,2016-10-02,24,The 1975,Somebody Else,2016
24,2016-10-02,25,Judah & The Lion,Take It All Back,2016
25,2016-10-02,26,Five Finger Death Punch,I Apologize,2016
26,2016-10-02,27,Glass Animals,Life Itself,2016
27,2016-10-02,28,Grouplove,Welcome To Your Life,2016
28,2016-10-02,29,The Lumineers,Cleopatra,2016
29,2016-10-02,30,The Pretty Reckless,Take Me Down,2016
30,2016-10-02,31,NEEDTOBREATHE,Happiness,2016
31,2016-10-02,32,Coldplay,Up&Up,2016
32,2016-10-02,33,Highly Suspect,My Name Is Human,2016
33,2016-10-02,34,The Lumineers,Angela,2016
34,2016-10-02,35,Korn,Rotting In Vain,2016
35,2016-10-02,36,BORNS,American Money,2016
36,2016-10-02,37,"Action Bronson, Mark Ronson & Dan Auerbach",Standing In The Rain,2016
37,2016-10-02,38,Blue October,Home,2016
38,2016-10-02,39,Thrice,Black Honey,2016
39,2016-10-02,40,Switchfoot,Live It Well,2016
40,2016-10-02,41,Ghost,Square Hammer,2016
41,2016-10-02,42,Empire Of The Sun,High And Low,2016
42,2016-10-02,43,Hamilton Leithauser + Rostam,In A Black Out,2016
43,2016-10-02,44,Blink-182,She's Out Of Her Mind,2016
44,2016-10-02,45,Andrew McMahon In The Wilderness,Fire Escape,2016
45,2016-10-02,46,Barns Courtney,Fire,2016
46,2016-10-02,47,Bon Iver,"33 ""GOD""",2016
47,2016-10-02,48,Bastille,Send Them Off!,2016
48,2016-10-02,49,Prophets Of Rage,Prophets Of Rage,2016
49,2016-10-02,50,Panic! At The Disco,House Of Memories,2016
0,2016-09-25,1,twenty one pilots,Heathens,2016
1,2016-09-25,2,twenty one pilots,Ride,2016
2,2016-09-25,3,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
3,2016-09-25,4,Coldplay,Hymn For The Weekend,2016
4,2016-09-25,5,X Ambassadors,Unsteady,2016
5,2016-09-25,6,Disturbed,The Sound Of Silence,2016
6,2016-09-25,7,Kings Of Leon,Waste A Moment,2016
7,2016-09-25,8,The Lumineers,Ophelia,2016
8,2016-09-25,9,Fitz And The Tantrums,HandClap,2016
9,2016-09-25,10,twenty one pilots,Cancer,2016
10,2016-09-25,11,Bastille,Good Grief,2016
11,2016-09-25,12,KALEO,Way Down We Go,2016
12,2016-09-25,13,Bishop Briggs,River,2016
13,2016-09-25,14,Blink-182,Bored To Death,2016
14,2016-09-25,15,Red Hot Chili Peppers,Dark Necessities,2016
15,2016-09-25,16,Green Day,Bang Bang,2016
16,2016-09-25,17,The Head And The Heart,All We Ever Knew,2016
17,2016-09-25,18,Cage The Elephant,Trouble,2016
18,2016-09-25,19,Panic! At The Disco,Bohemian Rhapsody,2016
19,2016-09-25,20,Metallica,Hardwired,2016
20,2016-09-25,21,Beck,Wow,2016
21,2016-09-25,22,Green Day,Revolution Radio,2016
22,2016-09-25,23,Skillet,Feel Invincible,2016
23,2016-09-25,24,The Fray,Singing Low,2016
24,2016-09-25,25,Phantogram,You Don't Get Me High Anymore,2016
25,2016-09-25,26,The 1975,Somebody Else,2016
26,2016-09-25,27,Grouplove,Welcome To Your Life,2016
27,2016-09-25,28,Glass Animals,Life Itself,2016
28,2016-09-25,29,Bastille,Send Them Off!,2016
29,2016-09-25,30,Young The Giant,Something To Believe In,2016
30,2016-09-25,31,Five Finger Death Punch,I Apologize,2016
31,2016-09-25,32,Highly Suspect,My Name Is Human,2016
32,2016-09-25,33,Judah & The Lion,Take It All Back,2016
33,2016-09-25,34,The Lumineers,Cleopatra,2016
34,2016-09-25,35,NEEDTOBREATHE,Happiness,2016
35,2016-09-25,36,The Pretty Reckless,Take Me Down,2016
36,2016-09-25,37,Andrew McMahon In The Wilderness,Fire Escape,2016
37,2016-09-25,38,"Action Bronson, Mark Ronson & Dan Auerbach",Standing In The Rain,2016
38,2016-09-25,39,Switchfoot,Live It Well,2016
39,2016-09-25,40,Korn,Rotting In Vain,2016
40,2016-09-25,41,Blue October,Home,2016
41,2016-09-25,42,BORNS,American Money,2016
42,2016-09-25,43,Bastille,Fake It,2016
43,2016-09-25,44,Coldplay,Up&Up,2016
44,2016-09-25,45,Shinedown,Asking For It,2016
45,2016-09-25,46,Thrice,Black Honey,2016
46,2016-09-25,47,Skillet,Stars,2016
47,2016-09-25,48,Empire Of The Sun,High And Low,2016
48,2016-09-25,49,Bon Iver,"33 ""GOD""",2016
49,2016-09-25,50,Tame Impala,"New Person, Same Old Mistakes",2016
0,2016-10-09,1,twenty one pilots,Heathens,2016
1,2016-10-09,2,twenty one pilots,Ride,2016
2,2016-10-09,3,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
3,2016-10-09,4,Coldplay,Hymn For The Weekend,2016
4,2016-10-09,5,X Ambassadors,Unsteady,2016
5,2016-10-09,6,Fitz And The Tantrums,HandClap,2016
6,2016-10-09,7,The Lumineers,Ophelia,2016
7,2016-10-09,8,Disturbed,The Sound Of Silence,2016
8,2016-10-09,9,twenty one pilots,Cancer,2016
9,2016-10-09,10,Bastille,Good Grief,2016
10,2016-10-09,11,Kings Of Leon,Walls,2016
11,2016-10-09,12,Green Day,Still Breathing,2016
12,2016-10-09,13,Red Hot Chili Peppers,Dark Necessities,2016
13,2016-10-09,14,Green Day,Bang Bang,2016
14,2016-10-09,15,Kings Of Leon,Waste A Moment,2016
15,2016-10-09,16,Blink-182,Bored To Death,2016
16,2016-10-09,17,Zach Williams,Chain Breaker,2016
17,2016-10-09,18,Cage The Elephant,Trouble,2016
18,2016-10-09,19,The Head And The Heart,All We Ever Knew,2016
19,2016-10-09,20,Metallica,Hardwired,2016
20,2016-10-09,21,Panic! At The Disco,Bohemian Rhapsody,2016
21,2016-10-09,22,Skillet,Feel Invincible,2016
22,2016-10-09,23,Metallica,Moth Into Flame,2016
23,2016-10-09,24,Beck,Wow,2016
24,2016-10-09,25,Phantogram,You Don't Get Me High Anymore,2016
25,2016-10-09,26,Judah & The Lion,Take It All Back,2016
26,2016-10-09,27,Glass Animals,Life Itself,2016
27,2016-10-09,28,The Lumineers,Cleopatra,2016
28,2016-10-09,29,Grouplove,Welcome To Your Life,2016
29,2016-10-09,30,Passenger,Anywhere,2016
30,2016-10-09,31,The Pretty Reckless,Take Me Down,2016
31,2016-10-09,32,Five Finger Death Punch,I Apologize,2016
32,2016-10-09,33,Highly Suspect,My Name Is Human,2016
33,2016-10-09,34,NEEDTOBREATHE,Happiness,2016
34,2016-10-09,35,Korn,Rotting In Vain,2016
35,2016-10-09,36,Empire Of The Sun,High And Low,2016
36,2016-10-09,37,Coldplay,Up&Up,2016
37,2016-10-09,38,The Lumineers,Angela,2016
38,2016-10-09,39,Bishop Briggs,Be Your Love,2016
39,2016-10-09,40,BORNS,American Money,2016
40,2016-10-09,41,Bon Iver,"33 ""GOD""",2016
41,2016-10-09,42,Thrice,Black Honey,2016
42,2016-10-09,43,Blue October,Home,2016
43,2016-10-09,44,Saint Motel,Move,2016
44,2016-10-09,45,Panic! At The Disco,House Of Memories,2016
45,2016-10-09,46,Ghost,Square Hammer,2016
46,2016-10-09,47,Switchfoot,Live It Well,2016
47,2016-10-09,48,"Action Bronson, Mark Ronson & Dan Auerbach",Standing In The Rain,2016
48,2016-10-09,49,Blink-182,She's Out Of Her Mind,2016
49,2016-10-09,50,Disturbed,Open Your Eyes,2016
0,2016-10-16,1,twenty one pilots,Heathens,2016
1,2016-10-16,2,twenty one pilots,Ride,2016
2,2016-10-16,3,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
3,2016-10-16,4,Coldplay,Hymn For The Weekend,2016
4,2016-10-16,5,X Ambassadors,Unsteady,2016
5,2016-10-16,6,Fitz And The Tantrums,HandClap,2016
6,2016-10-16,7,The Lumineers,Ophelia,2016
7,2016-10-16,8,Disturbed,The Sound Of Silence,2016
8,2016-10-16,9,Bastille,Good Grief,2016
9,2016-10-16,10,twenty one pilots,Cancer,2016
10,2016-10-16,11,Bon Iver,"33 ""GOD""",2016
11,2016-10-16,12,Green Day,Bang Bang,2016
12,2016-10-16,13,Cage The Elephant,Trouble,2016
13,2016-10-16,14,Red Hot Chili Peppers,Dark Necessities,2016
14,2016-10-16,15,Metallica,Moth Into Flame,2016
15,2016-10-16,16,Zach Williams,Chain Breaker,2016
16,2016-10-16,17,Blink-182,Bored To Death,2016
17,2016-10-16,18,Bon Iver,22 (OVER SooN),2016
18,2016-10-16,19,Kings Of Leon,Waste A Moment,2016
19,2016-10-16,20,The Head And The Heart,All We Ever Knew,2016
20,2016-10-16,21,Bon Iver,715 - CREEKS,2016
21,2016-10-16,22,Bon Iver,8 (circle),2016
22,2016-10-16,23,Bon Iver,29 #Strafford APTS,2016
23,2016-10-16,24,Bon Iver,666 (upsidedowncross),2016
24,2016-10-16,25,Bon Iver,10 d E A T h b R E a s T,2016
25,2016-10-16,26,Skillet,Feel Invincible,2016
26,2016-10-16,27,Metallica,Hardwired,2016
27,2016-10-16,28,Panic! At The Disco,Bohemian Rhapsody,2016
28,2016-10-16,29,Judah & The Lion,Take It All Back,2016
29,2016-10-16,30,Beck,Wow,2016
30,2016-10-16,31,Phantogram,You Don't Get Me High Anymore,2016
31,2016-10-16,32,Banks,Gemini Feed,2016
32,2016-10-16,33,The Pretty Reckless,Take Me Down,2016
33,2016-10-16,34,The Lumineers,Cleopatra,2016
34,2016-10-16,35,Bon Iver,21 MOON WATER,2016
35,2016-10-16,36,Bon Iver,100000 Million,2016
36,2016-10-16,37,Five Finger Death Punch,I Apologize,2016
37,2016-10-16,38,Kings Of Leon,Around The World,2016
38,2016-10-16,39,Glass Animals,Life Itself,2016
39,2016-10-16,40,Bon Iver,____45_____,2016
40,2016-10-16,41,Korn Featuring Corey Taylor,A Different World,2016
41,2016-10-16,42,Grouplove,Welcome To Your Life,2016
42,2016-10-16,43,Highly Suspect,My Name Is Human,2016
43,2016-10-16,44,Korn,Rotting In Vain,2016
44,2016-10-16,45,Kings Of Leon,Walls,2016
45,2016-10-16,46,Green Day,Still Breathing,2016
46,2016-10-16,47,Empire Of The Sun,High And Low,2016
47,2016-10-16,48,NEEDTOBREATHE,Happiness,2016
48,2016-10-16,49,The Lumineers,Angela,2016
49,2016-10-16,50,BORNS,American Money,2016
0,2016-10-23,1,twenty one pilots,Heathens,2016
1,2016-10-23,2,twenty one pilots,Ride,2016
2,2016-10-23,3,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
3,2016-10-23,4,Coldplay,Hymn For The Weekend,2016
4,2016-10-23,5,X Ambassadors,Unsteady,2016
5,2016-10-23,6,Fitz And The Tantrums,HandClap,2016
6,2016-10-23,7,The Lumineers,Ophelia,2016
7,2016-10-23,8,Disturbed,The Sound Of Silence,2016
8,2016-10-23,9,Bastille,Good Grief,2016
9,2016-10-23,10,Green Day,Bang Bang,2016
10,2016-10-23,11,twenty one pilots,Cancer,2016
11,2016-10-23,12,Cage The Elephant,Trouble,2016
12,2016-10-23,13,Red Hot Chili Peppers,Dark Necessities,2016
13,2016-10-23,14,Kings Of Leon,Waste A Moment,2016
14,2016-10-23,15,Zach Williams,Chain Breaker,2016
15,2016-10-23,16,Blink-182,Bored To Death,2016
16,2016-10-23,17,The Head And The Heart,All We Ever Knew,2016
17,2016-10-23,18,Beck,Wow,2016
18,2016-10-23,19,Phantogram,You Don't Get Me High Anymore,2016
19,2016-10-23,20,Skillet,Feel Invincible,2016
20,2016-10-23,21,Metallica,Moth Into Flame,2016
21,2016-10-23,22,Avenged Sevenfold,The Stage,2016
22,2016-10-23,23,Judah & The Lion,Take It All Back,2016
23,2016-10-23,24,Panic! At The Disco,Bohemian Rhapsody,2016
24,2016-10-23,25,Kings Of Leon,Reverend,2016
25,2016-10-23,26,The Lumineers,Cleopatra,2016
26,2016-10-23,27,Bon Iver,"33 ""GOD""",2016
27,2016-10-23,28,Five Finger Death Punch,I Apologize,2016
28,2016-10-23,29,Green Day,Still Breathing,2016
29,2016-10-23,30,The Pretty Reckless,Take Me Down,2016
30,2016-10-23,31,Glass Animals,Life Itself,2016
31,2016-10-23,32,Highly Suspect,My Name Is Human,2016
32,2016-10-23,33,Bon Iver,22 (OVER SooN),2016
33,2016-10-23,34,Grouplove,Welcome To Your Life,2016
34,2016-10-23,35,Metallica,Hardwired,2016
35,2016-10-23,36,Korn,Rotting In Vain,2016
36,2016-10-23,37,Bon Iver,715 - CREEKS,2016
37,2016-10-23,38,Bon Iver,29 #Strafford APTS,2016
38,2016-10-23,39,The Killers,Peace Of Mind,2016
39,2016-10-23,40,Bon Iver,8 (circle),2016
40,2016-10-23,41,Banks,Gemini Feed,2016
41,2016-10-23,42,Green Day,Revolution Radio,2016
42,2016-10-23,43,Empire Of The Sun,High And Low,2016
43,2016-10-23,44,Bon Iver,666 (upsidedowncross),2016
44,2016-10-23,45,Saint Motel,Move,2016
45,2016-10-23,46,Bon Iver,10 d E A T h b R E a s T,2016
46,2016-10-23,47,Blue October,Home,2016
47,2016-10-23,48,NEEDTOBREATHE,Happiness,2016
48,2016-10-23,49,Disturbed,Open Your Eyes,2016
49,2016-10-23,50,The Lumineers,Angela,2016
0,2016-10-30,1,twenty one pilots,Heathens,2016
1,2016-10-30,2,twenty one pilots,Ride,2016
2,2016-10-30,3,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2016
3,2016-10-30,4,X Ambassadors,Unsteady,2016
4,2016-10-30,5,Coldplay,Hymn For The Weekend,2016
5,2016-10-30,6,Fitz And The Tantrums,HandClap,2016
6,2016-10-30,7,Disturbed,The Sound Of Silence,2016
7,2016-10-30,8,The Lumineers,Ophelia,2016
8,2016-10-30,9,Kings Of Leon,Waste A Moment,2016
9,2016-10-30,10,Avenged Sevenfold,The Stage,2016
10,2016-10-30,11,Bastille,Good Grief,2016
11,2016-10-30,12,Green Day,Bang Bang,2016
12,2016-10-30,13,Zach Williams,Chain Breaker,2016
13,2016-10-30,14,twenty one pilots,Cancer,2016
14,2016-10-30,15,Red Hot Chili Peppers,Dark Necessities,2016
15,2016-10-30,16,Kings Of Leon,Walls,2016
16,2016-10-30,17,Blink-182,Bored To Death,2016
17,2016-10-30,18,The Head And The Heart,All We Ever Knew,2016
18,2016-10-30,19,Skillet,Feel Invincible,2016
19,2016-10-30,20,Kings Of Leon,Reverend,2016
20,2016-10-30,21,Beck,Wow,2016
21,2016-10-30,22,Phantogram,You Don't Get Me High Anymore,2016
22,2016-10-30,23,Judah & The Lion,Take It All Back,2016
23,2016-10-30,24,Metallica,Moth Into Flame,2016
24,2016-10-30,25,Kings Of Leon,Around The World,2016
25,2016-10-30,26,Panic! At The Disco,Bohemian Rhapsody,2016
26,2016-10-30,27,The Lumineers,Cleopatra,2016
27,2016-10-30,28,Five Finger Death Punch,I Apologize,2016
28,2016-10-30,29,Kings Of Leon,Find Me,2016
29,2016-10-30,30,Highly Suspect,My Name Is Human,2016
30,2016-10-30,31,The Pretty Reckless,Take Me Down,2016
31,2016-10-30,32,Grouplove,Welcome To Your Life,2016
32,2016-10-30,33,Glass Animals,Life Itself,2016
33,2016-10-30,34,Korn,Rotting In Vain,2016
34,2016-10-30,35,Bon Iver,"33 ""GOD""",2016
35,2016-10-30,36,Metallica,Hardwired,2016
36,2016-10-30,37,Kings Of Leon,Over,2016
37,2016-10-30,38,Saint Motel,Move,2016
38,2016-10-30,39,Blink-182,She's Out Of Her Mind,2016
39,2016-10-30,40,Blue October,Home,2016
40,2016-10-30,41,Disturbed,Open Your Eyes,2016
41,2016-10-30,42,Maggie Rogers,Alaska,2016
42,2016-10-30,43,Empire Of The Sun,High And Low,2016
43,2016-10-30,44,Bon Iver,22 (OVER SooN),2016
44,2016-10-30,45,Bon Jovi,This House Is Not For Sale,2016
45,2016-10-30,46,Jimmy Eat World,Sure And Certain,2016
46,2016-10-30,47,Thrice,Black Honey,2016
47,2016-10-30,48,Green Day,Still Breathing,2016
